tool	rank	metric	sample	value
Metaphyler	strain	True positives	CAMI_MED_S002	0.0
Metaphyler	genus	F1 score	CAMI_MED_S002	0.1234991423670669
Metaphyler	genus	False negatives	CAMI_MED_S002	35.0
Metaphyler	genus	False positives	CAMI_MED_S002	476.0
Metaphyler	genus	Jaccard index	CAMI_MED_S002	0.06581352833638025
Metaphyler	genus	Taxon counts	CAMI_MED_S002	512.0
Metaphyler	genus	Purity (precision)	CAMI_MED_S002	0.0703125
Metaphyler	genus	Completeness (recall)	CAMI_MED_S002	0.5070422535211268
Metaphyler	genus	True positives	CAMI_MED_S002	36.0
Metaphyler	class	F1 score	CAMI_MED_S002	0.5263157894736842
Metaphyler	class	False negatives	CAMI_MED_S002	0.0
Metaphyler	class	False positives	CAMI_MED_S002	27.0
Metaphyler	class	Jaccard index	CAMI_MED_S002	0.35714285714285715
Metaphyler	class	Taxon counts	CAMI_MED_S002	42.0
Metaphyler	class	Purity (precision)	CAMI_MED_S002	0.35714285714285715
Metaphyler	class	Completeness (recall)	CAMI_MED_S002	1.0
Metaphyler	class	True positives	CAMI_MED_S002	15.0
Metaphyler	phylum	F1 score	CAMI_MED_S002	0.4444444444444445
Metaphyler	phylum	False negatives	CAMI_MED_S002	0.0
Metaphyler	phylum	False positives	CAMI_MED_S002	15.0
Metaphyler	phylum	Jaccard index	CAMI_MED_S002	0.2857142857142857
Metaphyler	phylum	Taxon counts	CAMI_MED_S002	21.0
Metaphyler	phylum	Purity (precision)	CAMI_MED_S002	0.2857142857142857
Metaphyler	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Metaphyler	phylum	True positives	CAMI_MED_S002	6.0
Metaphyler	superkingdom	F1 score	CAMI_MED_S002	0.8
Metaphyler	superkingdom	False negatives	CAMI_MED_S002	1.0
Metaphyler	superkingdom	False positives	CAMI_MED_S002	0.0
Metaphyler	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
Metaphyler	superkingdom	Taxon counts	CAMI_MED_S002	2.0
Metaphyler	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
Metaphyler	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
Metaphyler	superkingdom	True positives	CAMI_MED_S002	2.0
Metaphyler	family	F1 score	CAMI_MED_S002	0.39215686274509803
Metaphyler	family	False negatives	CAMI_MED_S002	3.0
Metaphyler	family	False positives	CAMI_MED_S002	152.0
Metaphyler	family	Jaccard index	CAMI_MED_S002	0.24390243902439024
Metaphyler	family	Taxon counts	CAMI_MED_S002	202.0
Metaphyler	family	Purity (precision)	CAMI_MED_S002	0.24752475247524752
Metaphyler	family	Completeness (recall)	CAMI_MED_S002	0.9433962264150944
Metaphyler	family	True positives	CAMI_MED_S002	50.0
Metaphyler	class	L1 norm error	CAMI_MED_S002	0.22489980925882283
Metaphyler	family	L1 norm error	CAMI_MED_S002	0.5632823780503935
Metaphyler	genus	L1 norm error	CAMI_MED_S002	0.941795172606803
Metaphyler	order	L1 norm error	CAMI_MED_S002	0.300166170236553
Metaphyler	phylum	L1 norm error	CAMI_MED_S002	0.1312629486237868
Metaphyler	species	L1 norm error	CAMI_MED_S002	1.8140119842929596
Metaphyler	superkingdom	L1 norm error	CAMI_MED_S002	0.6457158702283021
Metaphyler	na	Weighted UniFrac error	CAMI_MED_S002	9.589923119623982
Metaphyler	na	Unweighted UniFrac error	CAMI_MED_S002	11698.561285670403
mOTU	class	Bray-Curtis distance	CAMI_MED_S002	0.4407640765460314
mOTU	family	Bray-Curtis distance	CAMI_MED_S002	0.6005487043999016
mOTU	genus	Bray-Curtis distance	CAMI_MED_S002	0.6375654921083201
mOTU	order	Bray-Curtis distance	CAMI_MED_S002	0.5497410895678672
mOTU	phylum	Bray-Curtis distance	CAMI_MED_S002	0.43744357793126143
mOTU	species	Bray-Curtis distance	CAMI_MED_S002	0.8935203247717106
mOTU	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32285793511415106
mOTU	superkingdom	Shannon diversity	CAMI_MED_S002	0.41226210855218304
mOTU	superkingdom	Shannon equitability	CAMI_MED_S002	0.594768499554662
mOTU	phylum	Shannon diversity	CAMI_MED_S002	1.0349929320216336
mOTU	phylum	Shannon equitability	CAMI_MED_S002	0.5776405537667064
mOTU	class	Shannon diversity	CAMI_MED_S002	1.4666450481881812
mOTU	class	Shannon equitability	CAMI_MED_S002	0.5718027312787498
mOTU	order	Shannon diversity	CAMI_MED_S002	1.8098416415805891
mOTU	order	Shannon equitability	CAMI_MED_S002	0.5176141077245427
mOTU	family	Shannon diversity	CAMI_MED_S002	1.9188459353624263
mOTU	family	Shannon equitability	CAMI_MED_S002	0.4366522100550863
mOTU	genus	Shannon diversity	CAMI_MED_S002	2.101495934515061
mOTU	genus	Shannon equitability	CAMI_MED_S002	0.41206881871446205
mOTU	species	Shannon diversity	CAMI_MED_S002	2.1968090267829257
mOTU	species	Shannon equitability	CAMI_MED_S002	0.3831638342609874
mOTU	species	F1 score	CAMI_MED_S002	0.08398950131233596
mOTU	species	False negatives	CAMI_MED_S002	56.0
mOTU	species	False positives	CAMI_MED_S002	293.0
mOTU	species	Jaccard index	CAMI_MED_S002	0.043835616438356165
mOTU	species	Taxon counts	CAMI_MED_S002	309.0
mOTU	species	Purity (precision)	CAMI_MED_S002	0.05177993527508091
mOTU	species	Completeness (recall)	CAMI_MED_S002	0.2222222222222222
mOTU	species	True positives	CAMI_MED_S002	16.0
mOTU	order	F1 score	CAMI_MED_S002	0.7741935483870968
mOTU	order	False negatives	CAMI_MED_S002	5.0
mOTU	order	False positives	CAMI_MED_S002	9.0
mOTU	order	Jaccard index	CAMI_MED_S002	0.631578947368421
mOTU	order	Taxon counts	CAMI_MED_S002	33.0
mOTU	order	Purity (precision)	CAMI_MED_S002	0.7272727272727273
mOTU	order	Completeness (recall)	CAMI_MED_S002	0.8275862068965517
mOTU	order	True positives	CAMI_MED_S002	24.0
mOTU	strain	False negatives	CAMI_MED_S002	232.0
mOTU	strain	False positives	CAMI_MED_S002	0.0
mOTU	strain	Jaccard index	CAMI_MED_S002	0.0
mOTU	strain	Taxon counts	CAMI_MED_S002	0.0
mOTU	strain	Purity (precision)	CAMI_MED_S002	0.0
mOTU	strain	Completeness (recall)	CAMI_MED_S002	0.0
mOTU	strain	True positives	CAMI_MED_S002	0.0
mOTU	genus	F1 score	CAMI_MED_S002	0.28936170212765955
mOTU	genus	False negatives	CAMI_MED_S002	37.0
mOTU	genus	False positives	CAMI_MED_S002	130.0
mOTU	genus	Jaccard index	CAMI_MED_S002	0.1691542288557214
mOTU	genus	Taxon counts	CAMI_MED_S002	164.0
mOTU	genus	Purity (precision)	CAMI_MED_S002	0.2073170731707317
mOTU	genus	Completeness (recall)	CAMI_MED_S002	0.4788732394366197
mOTU	genus	True positives	CAMI_MED_S002	34.0
mOTU	class	F1 score	CAMI_MED_S002	0.9285714285714286
mOTU	class	False negatives	CAMI_MED_S002	2.0
mOTU	class	False positives	CAMI_MED_S002	0.0
mOTU	class	Jaccard index	CAMI_MED_S002	0.8666666666666667
mOTU	class	Taxon counts	CAMI_MED_S002	13.0
mOTU	class	Purity (precision)	CAMI_MED_S002	1.0
mOTU	class	Completeness (recall)	CAMI_MED_S002	0.8666666666666667
mOTU	class	True positives	CAMI_MED_S002	13.0
mOTU	phylum	F1 score	CAMI_MED_S002	1.0
mOTU	phylum	False negatives	CAMI_MED_S002	0.0
mOTU	phylum	False positives	CAMI_MED_S002	0.0
mOTU	phylum	Jaccard index	CAMI_MED_S002	1.0
mOTU	phylum	Taxon counts	CAMI_MED_S002	6.0
mOTU	phylum	Purity (precision)	CAMI_MED_S002	1.0
mOTU	phylum	Completeness (recall)	CAMI_MED_S002	1.0
mOTU	phylum	True positives	CAMI_MED_S002	6.0
mOTU	superkingdom	F1 score	CAMI_MED_S002	0.8
mOTU	superkingdom	False negatives	CAMI_MED_S002	1.0
mOTU	superkingdom	False positives	CAMI_MED_S002	0.0
mOTU	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
mOTU	superkingdom	Taxon counts	CAMI_MED_S002	2.0
mOTU	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
mOTU	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
mOTU	superkingdom	True positives	CAMI_MED_S002	2.0
mOTU	family	F1 score	CAMI_MED_S002	0.5970149253731344
mOTU	family	False negatives	CAMI_MED_S002	13.0
mOTU	family	False positives	CAMI_MED_S002	41.0
mOTU	family	Jaccard index	CAMI_MED_S002	0.425531914893617
mOTU	family	Taxon counts	CAMI_MED_S002	81.0
mOTU	family	Purity (precision)	CAMI_MED_S002	0.49382716049382713
mOTU	family	Completeness (recall)	CAMI_MED_S002	0.7547169811320755
mOTU	family	True positives	CAMI_MED_S002	40.0
mOTU	class	L1 norm error	CAMI_MED_S002	0.8815281530920629
mOTU	family	L1 norm error	CAMI_MED_S002	1.2010974087998034
mOTU	genus	L1 norm error	CAMI_MED_S002	1.2751309842166407
mOTU	order	L1 norm error	CAMI_MED_S002	1.0994821791357348
mOTU	phylum	L1 norm error	CAMI_MED_S002	0.874887155862523
mOTU	species	L1 norm error	CAMI_MED_S002	1.7870406495434203
mOTU	superkingdom	L1 norm error	CAMI_MED_S002	0.6457158702283021
mOTU	na	Weighted UniFrac error	CAMI_MED_S002	11.633738386490938
mOTU	na	Unweighted UniFrac error	CAMI_MED_S002	5328.2509536638
Quickr	class	Bray-Curtis distance	CAMI_MED_S002	0.21637064501578446
Quickr	family	Bray-Curtis distance	CAMI_MED_S002	0.5791249553732714
Quickr	genus	Bray-Curtis distance	CAMI_MED_S002	0.7167023834590558
Quickr	order	Bray-Curtis distance	CAMI_MED_S002	0.32308758475506105
Quickr	phylum	Bray-Curtis distance	CAMI_MED_S002	0.1858570116991616
Quickr	species	Bray-Curtis distance	CAMI_MED_S002	0.8979860214589755
Quickr	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.322857935114151
Quickr	superkingdom	Shannon diversity	CAMI_MED_S002	0.2500031863161871
Quickr	superkingdom	Shannon equitability	CAMI_MED_S002	0.22756270696669129
Quickr	phylum	Shannon diversity	CAMI_MED_S002	2.0683460300881
Quickr	phylum	Shannon equitability	CAMI_MED_S002	0.5728033924131716
Quickr	class	Shannon diversity	CAMI_MED_S002	2.58473012540419
Quickr	class	Shannon equitability	CAMI_MED_S002	0.6641442634591856
Quickr	order	Shannon diversity	CAMI_MED_S002	3.2332225649259803
Quickr	order	Shannon equitability	CAMI_MED_S002	0.7005716433899117
Quickr	family	Shannon diversity	CAMI_MED_S002	4.275942968632353
Quickr	family	Shannon equitability	CAMI_MED_S002	0.8040328111403663
Quickr	genus	Shannon diversity	CAMI_MED_S002	5.221668182796248
Quickr	genus	Shannon equitability	CAMI_MED_S002	0.8380842197717616
Quickr	species	Shannon diversity	CAMI_MED_S002	5.921673731289271
Quickr	species	Shannon equitability	CAMI_MED_S002	0.8705277975363144
Quickr	species	F1 score	CAMI_MED_S002	0.03292181069958848
Quickr	species	False negatives	CAMI_MED_S002	56.0
Quickr	species	False positives	CAMI_MED_S002	884.0
Quickr	species	Jaccard index	CAMI_MED_S002	0.016736401673640166
Quickr	species	Taxon counts	CAMI_MED_S002	900.0
Quickr	species	Purity (precision)	CAMI_MED_S002	0.017777777777777778
Quickr	species	Completeness (recall)	CAMI_MED_S002	0.2222222222222222
Quickr	species	True positives	CAMI_MED_S002	16.0
Quickr	order	F1 score	CAMI_MED_S002	0.41538461538461535
Quickr	order	False negatives	CAMI_MED_S002	2.0
Quickr	order	False positives	CAMI_MED_S002	74.0
Quickr	order	Jaccard index	CAMI_MED_S002	0.2621359223300971
Quickr	order	Taxon counts	CAMI_MED_S002	101.0
Quickr	order	Purity (precision)	CAMI_MED_S002	0.26732673267326734
Quickr	order	Completeness (recall)	CAMI_MED_S002	0.9310344827586207
Quickr	order	True positives	CAMI_MED_S002	27.0
Quickr	strain	False negatives	CAMI_MED_S002	232.0
Quickr	strain	False positives	CAMI_MED_S002	0.0
Quickr	strain	Jaccard index	CAMI_MED_S002	0.0
Quickr	strain	Taxon counts	CAMI_MED_S002	0.0
Quickr	strain	Purity (precision)	CAMI_MED_S002	0.0
Quickr	strain	Completeness (recall)	CAMI_MED_S002	0.0
Quickr	strain	True positives	CAMI_MED_S002	0.0
Quickr	genus	F1 score	CAMI_MED_S002	0.15198618307426598
Quickr	genus	False negatives	CAMI_MED_S002	27.0
Quickr	genus	False positives	CAMI_MED_S002	464.0
Quickr	genus	Jaccard index	CAMI_MED_S002	0.08224299065420561
Quickr	genus	Taxon counts	CAMI_MED_S002	508.0
Quickr	genus	Purity (precision)	CAMI_MED_S002	0.08661417322834646
Quickr	genus	Completeness (recall)	CAMI_MED_S002	0.6197183098591549
Quickr	genus	True positives	CAMI_MED_S002	44.0
Quickr	class	F1 score	CAMI_MED_S002	0.46874999999999994
Quickr	class	False negatives	CAMI_MED_S002	0.0
Quickr	class	False positives	CAMI_MED_S002	34.0
Quickr	class	Jaccard index	CAMI_MED_S002	0.30612244897959184
Quickr	class	Taxon counts	CAMI_MED_S002	49.0
Quickr	class	Purity (precision)	CAMI_MED_S002	0.30612244897959184
Quickr	class	Completeness (recall)	CAMI_MED_S002	1.0
Quickr	class	True positives	CAMI_MED_S002	15.0
Quickr	phylum	F1 score	CAMI_MED_S002	0.27906976744186046
Quickr	phylum	False negatives	CAMI_MED_S002	0.0
Quickr	phylum	False positives	CAMI_MED_S002	31.0
Quickr	phylum	Jaccard index	CAMI_MED_S002	0.16216216216216217
Quickr	phylum	Taxon counts	CAMI_MED_S002	37.0
Quickr	phylum	Purity (precision)	CAMI_MED_S002	0.16216216216216217
Quickr	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Quickr	phylum	True positives	CAMI_MED_S002	6.0
Quickr	superkingdom	F1 score	CAMI_MED_S002	0.6666666666666666
Quickr	superkingdom	False negatives	CAMI_MED_S002	1.0
Quickr	superkingdom	False positives	CAMI_MED_S002	1.0
Quickr	superkingdom	Jaccard index	CAMI_MED_S002	0.5
Quickr	superkingdom	Taxon counts	CAMI_MED_S002	3.0
Quickr	superkingdom	Purity (precision)	CAMI_MED_S002	0.6666666666666666
Quickr	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
Quickr	superkingdom	True positives	CAMI_MED_S002	2.0
Quickr	family	F1 score	CAMI_MED_S002	0.3657587548638132
Quickr	family	False negatives	CAMI_MED_S002	6.0
Quickr	family	False positives	CAMI_MED_S002	157.0
Quickr	family	Jaccard index	CAMI_MED_S002	0.22380952380952382
Quickr	family	Taxon counts	CAMI_MED_S002	204.0
Quickr	family	Purity (precision)	CAMI_MED_S002	0.23039215686274508
Quickr	family	Completeness (recall)	CAMI_MED_S002	0.8867924528301887
Quickr	family	True positives	CAMI_MED_S002	47.0
Quickr	class	L1 norm error	CAMI_MED_S002	0.4327412900315688
Quickr	family	L1 norm error	CAMI_MED_S002	1.158249910746542
Quickr	genus	L1 norm error	CAMI_MED_S002	1.4334047669181118
Quickr	order	L1 norm error	CAMI_MED_S002	0.6461751695101221
Quickr	phylum	L1 norm error	CAMI_MED_S002	0.3717140233983231
Quickr	species	L1 norm error	CAMI_MED_S002	1.7959720429179513
Quickr	superkingdom	L1 norm error	CAMI_MED_S002	0.6457158702283021
Quickr	na	Weighted UniFrac error	CAMI_MED_S002	9.54246645181975
Quickr	na	Unweighted UniFrac error	CAMI_MED_S002	10364.148115546643
Taxy-Pro1	class	Bray-Curtis distance	CAMI_MED_S002	0.18503576106815994
Taxy-Pro1	family	Bray-Curtis distance	CAMI_MED_S002	0.43573010628322834
Taxy-Pro1	genus	Bray-Curtis distance	CAMI_MED_S002	0.6014791845319016
Taxy-Pro1	order	Bray-Curtis distance	CAMI_MED_S002	0.2528330109983805
Taxy-Pro1	phylum	Bray-Curtis distance	CAMI_MED_S002	0.12671271245066654
Taxy-Pro1	species	Bray-Curtis distance	CAMI_MED_S002	0.8975162261458287
Taxy-Pro1	strain	Bray-Curtis distance	CAMI_MED_S002	1.0
Taxy-Pro1	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.3275453320252561
Taxy-Pro1	superkingdom	Shannon diversity	CAMI_MED_S002	0.12944586687632667
Taxy-Pro1	superkingdom	Shannon equitability	CAMI_MED_S002	0.18675091020604942
Taxy-Pro1	phylum	Shannon diversity	CAMI_MED_S002	1.4848645938578908
Taxy-Pro1	phylum	Shannon equitability	CAMI_MED_S002	0.47356636357815024
Taxy-Pro1	class	Shannon diversity	CAMI_MED_S002	2.158273361131601
Taxy-Pro1	class	Shannon equitability	CAMI_MED_S002	0.5811852637740806
Taxy-Pro1	order	Shannon diversity	CAMI_MED_S002	2.8477741384001605
Taxy-Pro1	order	Shannon equitability	CAMI_MED_S002	0.6297893167439162
Taxy-Pro1	family	Shannon diversity	CAMI_MED_S002	3.8619258253144
Taxy-Pro1	family	Shannon equitability	CAMI_MED_S002	0.7397821058024253
Taxy-Pro1	genus	Shannon diversity	CAMI_MED_S002	4.353392802791328
Taxy-Pro1	genus	Shannon equitability	CAMI_MED_S002	0.7213000075406116
Taxy-Pro1	species	Shannon diversity	CAMI_MED_S002	4.425463553861715
Taxy-Pro1	species	Shannon equitability	CAMI_MED_S002	0.695874227621099
Taxy-Pro1	strain	Shannon diversity	CAMI_MED_S002	4.742589265903256
Taxy-Pro1	strain	Shannon equitability	CAMI_MED_S002	0.7069960970404459
Taxy-Pro1	species	F1 score	CAMI_MED_S002	0.033846153846153845
Taxy-Pro1	species	False negatives	CAMI_MED_S002	61.0
Taxy-Pro1	species	False positives	CAMI_MED_S002	567.0
Taxy-Pro1	species	Jaccard index	CAMI_MED_S002	0.017214397496087636
Taxy-Pro1	species	Taxon counts	CAMI_MED_S002	578.0
Taxy-Pro1	species	Purity (precision)	CAMI_MED_S002	0.01903114186851211
Taxy-Pro1	species	Completeness (recall)	CAMI_MED_S002	0.1527777777777778
Taxy-Pro1	species	True positives	CAMI_MED_S002	11.0
Taxy-Pro1	order	F1 score	CAMI_MED_S002	0.46280991735537186
Taxy-Pro1	order	False negatives	CAMI_MED_S002	1.0
Taxy-Pro1	order	False positives	CAMI_MED_S002	64.0
Taxy-Pro1	order	Jaccard index	CAMI_MED_S002	0.3010752688172043
Taxy-Pro1	order	Taxon counts	CAMI_MED_S002	92.0
Taxy-Pro1	order	Purity (precision)	CAMI_MED_S002	0.30434782608695654
Taxy-Pro1	order	Completeness (recall)	CAMI_MED_S002	0.9655172413793104
Taxy-Pro1	order	True positives	CAMI_MED_S002	28.0
Taxy-Pro1	strain	False negatives	CAMI_MED_S002	232.0
Taxy-Pro1	strain	False positives	CAMI_MED_S002	819.0
Taxy-Pro1	strain	Jaccard index	CAMI_MED_S002	0.0
Taxy-Pro1	strain	Taxon counts	CAMI_MED_S002	819.0
Taxy-Pro1	strain	Purity (precision)	CAMI_MED_S002	0.0
Taxy-Pro1	strain	Completeness (recall)	CAMI_MED_S002	0.0
Taxy-Pro1	strain	True positives	CAMI_MED_S002	0.0
Taxy-Pro1	genus	F1 score	CAMI_MED_S002	0.1226993865030675
Taxy-Pro1	genus	False negatives	CAMI_MED_S002	41.0
Taxy-Pro1	genus	False positives	CAMI_MED_S002	388.0
Taxy-Pro1	genus	Jaccard index	CAMI_MED_S002	0.06535947712418301
Taxy-Pro1	genus	Taxon counts	CAMI_MED_S002	418.0
Taxy-Pro1	genus	Purity (precision)	CAMI_MED_S002	0.07177033492822966
Taxy-Pro1	genus	Completeness (recall)	CAMI_MED_S002	0.4225352112676056
Taxy-Pro1	genus	True positives	CAMI_MED_S002	30.0
Taxy-Pro1	class	F1 score	CAMI_MED_S002	0.5357142857142857
Taxy-Pro1	class	False negatives	CAMI_MED_S002	0.0
Taxy-Pro1	class	False positives	CAMI_MED_S002	26.0
Taxy-Pro1	class	Jaccard index	CAMI_MED_S002	0.36585365853658536
Taxy-Pro1	class	Taxon counts	CAMI_MED_S002	41.0
Taxy-Pro1	class	Purity (precision)	CAMI_MED_S002	0.36585365853658536
Taxy-Pro1	class	Completeness (recall)	CAMI_MED_S002	1.0
Taxy-Pro1	class	True positives	CAMI_MED_S002	15.0
Taxy-Pro1	phylum	F1 score	CAMI_MED_S002	0.41379310344827586
Taxy-Pro1	phylum	False negatives	CAMI_MED_S002	0.0
Taxy-Pro1	phylum	False positives	CAMI_MED_S002	17.0
Taxy-Pro1	phylum	Jaccard index	CAMI_MED_S002	0.2608695652173913
Taxy-Pro1	phylum	Taxon counts	CAMI_MED_S002	23.0
Taxy-Pro1	phylum	Purity (precision)	CAMI_MED_S002	0.2608695652173913
Taxy-Pro1	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Taxy-Pro1	phylum	True positives	CAMI_MED_S002	6.0
Taxy-Pro1	superkingdom	F1 score	CAMI_MED_S002	0.8
Taxy-Pro1	superkingdom	False negatives	CAMI_MED_S002	1.0
Taxy-Pro1	superkingdom	False positives	CAMI_MED_S002	0.0
Taxy-Pro1	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
Taxy-Pro1	superkingdom	Taxon counts	CAMI_MED_S002	2.0
Taxy-Pro1	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
Taxy-Pro1	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
Taxy-Pro1	superkingdom	True positives	CAMI_MED_S002	2.0
Taxy-Pro1	family	F1 score	CAMI_MED_S002	0.40336134453781514
Taxy-Pro1	family	False negatives	CAMI_MED_S002	5.0
Taxy-Pro1	family	False positives	CAMI_MED_S002	137.0
Taxy-Pro1	family	Jaccard index	CAMI_MED_S002	0.25263157894736843
Taxy-Pro1	family	Taxon counts	CAMI_MED_S002	185.0
Taxy-Pro1	family	Purity (precision)	CAMI_MED_S002	0.2594594594594595
Taxy-Pro1	family	Completeness (recall)	CAMI_MED_S002	0.9056603773584906
Taxy-Pro1	family	True positives	CAMI_MED_S002	48.0
Taxy-Pro1	class	L1 norm error	CAMI_MED_S002	0.37007152213632
Taxy-Pro1	family	L1 norm error	CAMI_MED_S002	0.8714602125664572
Taxy-Pro1	genus	L1 norm error	CAMI_MED_S002	1.202958369063804
Taxy-Pro1	order	L1 norm error	CAMI_MED_S002	0.505666021996761
Taxy-Pro1	phylum	L1 norm error	CAMI_MED_S002	0.2534254249013331
Taxy-Pro1	species	L1 norm error	CAMI_MED_S002	1.7950324522916554
Taxy-Pro1	strain	L1 norm error	CAMI_MED_S002	2.0000000000000004
Taxy-Pro1	superkingdom	L1 norm error	CAMI_MED_S002	0.6550906640505122
Taxy-Pro1	na	Weighted UniFrac error	CAMI_MED_S002	10.09630159532254
Taxy-Pro1	na	Unweighted UniFrac error	CAMI_MED_S002	11646.474425647542
Taxy-Pro2	class	Bray-Curtis distance	CAMI_MED_S002	0.1898240373308262
Taxy-Pro2	family	Bray-Curtis distance	CAMI_MED_S002	0.4485890165776592
Taxy-Pro2	genus	Bray-Curtis distance	CAMI_MED_S002	0.6211021580238413
Taxy-Pro2	order	Bray-Curtis distance	CAMI_MED_S002	0.2579346633727653
Taxy-Pro2	phylum	Bray-Curtis distance	CAMI_MED_S002	0.13175869019945055
Taxy-Pro2	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32771445745747263
Taxy-Pro2	superkingdom	Shannon diversity	CAMI_MED_S002	0.12884844191960523
Taxy-Pro2	superkingdom	Shannon equitability	CAMI_MED_S002	0.18588900818368412
Taxy-Pro2	phylum	Shannon diversity	CAMI_MED_S002	1.510467443394292
Taxy-Pro2	phylum	Shannon equitability	CAMI_MED_S002	0.43199318658438207
Taxy-Pro2	class	Shannon diversity	CAMI_MED_S002	2.1848420382279596
Taxy-Pro2	class	Shannon equitability	CAMI_MED_S002	0.5613933508925479
Taxy-Pro2	order	Shannon diversity	CAMI_MED_S002	2.9039962433851763
Taxy-Pro2	order	Shannon equitability	CAMI_MED_S002	0.620229571217896
Taxy-Pro2	family	Shannon diversity	CAMI_MED_S002	3.972422878916184
Taxy-Pro2	family	Shannon equitability	CAMI_MED_S002	0.737125627209168
Taxy-Pro2	genus	Shannon diversity	CAMI_MED_S002	4.601096530126115
Taxy-Pro2	genus	Shannon equitability	CAMI_MED_S002	0.7328312223984185
Taxy-Pro2	species	False negatives	CAMI_MED_S002	72.0
Taxy-Pro2	species	False positives	CAMI_MED_S002	0.0
Taxy-Pro2	species	Jaccard index	CAMI_MED_S002	0.0
Taxy-Pro2	species	Taxon counts	CAMI_MED_S002	0.0
Taxy-Pro2	species	Purity (precision)	CAMI_MED_S002	0.0
Taxy-Pro2	species	Completeness (recall)	CAMI_MED_S002	0.0
Taxy-Pro2	species	True positives	CAMI_MED_S002	0.0
Taxy-Pro2	order	F1 score	CAMI_MED_S002	0.40875912408759124
Taxy-Pro2	order	False negatives	CAMI_MED_S002	1.0
Taxy-Pro2	order	False positives	CAMI_MED_S002	80.0
Taxy-Pro2	order	Jaccard index	CAMI_MED_S002	0.25688073394495414
Taxy-Pro2	order	Taxon counts	CAMI_MED_S002	108.0
Taxy-Pro2	order	Purity (precision)	CAMI_MED_S002	0.25925925925925924
Taxy-Pro2	order	Completeness (recall)	CAMI_MED_S002	0.9655172413793104
Taxy-Pro2	order	True positives	CAMI_MED_S002	28.0
Taxy-Pro2	strain	False negatives	CAMI_MED_S002	232.0
Taxy-Pro2	strain	False positives	CAMI_MED_S002	0.0
Taxy-Pro2	strain	Jaccard index	CAMI_MED_S002	0.0
Taxy-Pro2	strain	Taxon counts	CAMI_MED_S002	0.0
Taxy-Pro2	strain	Purity (precision)	CAMI_MED_S002	0.0
Taxy-Pro2	strain	Completeness (recall)	CAMI_MED_S002	0.0
Taxy-Pro2	strain	True positives	CAMI_MED_S002	0.0
Taxy-Pro2	genus	F1 score	CAMI_MED_S002	0.10264900662251657
Taxy-Pro2	genus	False negatives	CAMI_MED_S002	40.0
Taxy-Pro2	genus	False positives	CAMI_MED_S002	502.0
Taxy-Pro2	genus	Jaccard index	CAMI_MED_S002	0.05410122164048865
Taxy-Pro2	genus	Taxon counts	CAMI_MED_S002	533.0
Taxy-Pro2	genus	Purity (precision)	CAMI_MED_S002	0.058161350844277676
Taxy-Pro2	genus	Completeness (recall)	CAMI_MED_S002	0.43661971830985913
Taxy-Pro2	genus	True positives	CAMI_MED_S002	31.0
Taxy-Pro2	class	F1 score	CAMI_MED_S002	0.46874999999999994
Taxy-Pro2	class	False negatives	CAMI_MED_S002	0.0
Taxy-Pro2	class	False positives	CAMI_MED_S002	34.0
Taxy-Pro2	class	Jaccard index	CAMI_MED_S002	0.30612244897959184
Taxy-Pro2	class	Taxon counts	CAMI_MED_S002	49.0
Taxy-Pro2	class	Purity (precision)	CAMI_MED_S002	0.30612244897959184
Taxy-Pro2	class	Completeness (recall)	CAMI_MED_S002	1.0
Taxy-Pro2	class	True positives	CAMI_MED_S002	15.0
Taxy-Pro2	phylum	F1 score	CAMI_MED_S002	0.3076923076923077
Taxy-Pro2	phylum	False negatives	CAMI_MED_S002	0.0
Taxy-Pro2	phylum	False positives	CAMI_MED_S002	27.0
Taxy-Pro2	phylum	Jaccard index	CAMI_MED_S002	0.18181818181818182
Taxy-Pro2	phylum	Taxon counts	CAMI_MED_S002	33.0
Taxy-Pro2	phylum	Purity (precision)	CAMI_MED_S002	0.18181818181818182
Taxy-Pro2	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Taxy-Pro2	phylum	True positives	CAMI_MED_S002	6.0
Taxy-Pro2	superkingdom	F1 score	CAMI_MED_S002	0.8
Taxy-Pro2	superkingdom	False negatives	CAMI_MED_S002	1.0
Taxy-Pro2	superkingdom	False positives	CAMI_MED_S002	0.0
