tool	rank	metric	sample	value
Metaphlan2	na	Unweighted UniFrac error	CAMI_HIGH_S005	11033.42577206436
Metaphyler	class	Bray-Curtis distance	CAMI_HIGH_S005	0.08534966708061133
Metaphyler	family	Bray-Curtis distance	CAMI_HIGH_S005	0.1873631345218648
Metaphyler	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.538029190599544
Metaphyler	order	Bray-Curtis distance	CAMI_HIGH_S005	0.10100452145264208
Metaphyler	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.04612564799680418
Metaphyler	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9871997202329488
Metaphyler	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.0004536525238437028
Metaphyler	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.07593691334454625
Metaphyler	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.10955380830259183
Metaphyler	phylum	Shannon diversity	CAMI_HIGH_S005	1.2584094242871333
Metaphyler	phylum	Shannon equitability	CAMI_HIGH_S005	0.4013432453149097
Metaphyler	class	Shannon diversity	CAMI_HIGH_S005	1.9763514620678586
Metaphyler	class	Shannon equitability	CAMI_HIGH_S005	0.5287656919702696
Metaphyler	order	Shannon diversity	CAMI_HIGH_S005	2.6627573670217592
Metaphyler	order	Shannon equitability	CAMI_HIGH_S005	0.5847231777242634
Metaphyler	family	Shannon diversity	CAMI_HIGH_S005	3.8872709156156495
Metaphyler	family	Shannon equitability	CAMI_HIGH_S005	0.7276352868010802
Metaphyler	genus	Shannon diversity	CAMI_HIGH_S005	4.7983127571326
Metaphyler	genus	Shannon equitability	CAMI_HIGH_S005	0.757847485618782
Metaphyler	species	Shannon diversity	CAMI_HIGH_S005	5.651466257266645
Metaphyler	species	Shannon equitability	CAMI_HIGH_S005	0.7858613354736333
Metaphyler	superkingdom	F1 score	CAMI_HIGH_S005	1.0
Metaphyler	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Metaphyler	superkingdom	False positives	CAMI_HIGH_S005	0.0
Metaphyler	superkingdom	Jaccard index	CAMI_HIGH_S005	1.0
Metaphyler	superkingdom	Taxon counts	CAMI_HIGH_S005	2.0
Metaphyler	superkingdom	Purity (precision)	CAMI_HIGH_S005	1.0
Metaphyler	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Metaphyler	superkingdom	True positives	CAMI_HIGH_S005	2.0
Metaphyler	class	F1 score	CAMI_HIGH_S005	0.634920634920635
Metaphyler	class	False negatives	CAMI_HIGH_S005	1.0
Metaphyler	class	False positives	CAMI_HIGH_S005	22.0
Metaphyler	class	Jaccard index	CAMI_HIGH_S005	0.46511627906976744
Metaphyler	class	Taxon counts	CAMI_HIGH_S005	42.0
Metaphyler	class	Purity (precision)	CAMI_HIGH_S005	0.47619047619047616
Metaphyler	class	Completeness (recall)	CAMI_HIGH_S005	0.9523809523809523
Metaphyler	class	True positives	CAMI_HIGH_S005	20.0
Metaphyler	family	F1 score	CAMI_HIGH_S005	0.5521885521885522
Metaphyler	family	False negatives	CAMI_HIGH_S005	6.0
Metaphyler	family	False positives	CAMI_HIGH_S005	127.0
Metaphyler	family	Jaccard index	CAMI_HIGH_S005	0.3813953488372093
Metaphyler	family	Taxon counts	CAMI_HIGH_S005	209.0
Metaphyler	family	Purity (precision)	CAMI_HIGH_S005	0.3923444976076555
Metaphyler	family	Completeness (recall)	CAMI_HIGH_S005	0.9318181818181818
Metaphyler	family	True positives	CAMI_HIGH_S005	82.0
Metaphyler	phylum	F1 score	CAMI_HIGH_S005	0.6285714285714286
Metaphyler	phylum	False negatives	CAMI_HIGH_S005	1.0
Metaphyler	phylum	False positives	CAMI_HIGH_S005	12.0
Metaphyler	phylum	Jaccard index	CAMI_HIGH_S005	0.4583333333333333
Metaphyler	phylum	Taxon counts	CAMI_HIGH_S005	23.0
Metaphyler	phylum	Purity (precision)	CAMI_HIGH_S005	0.4782608695652174
Metaphyler	phylum	Completeness (recall)	CAMI_HIGH_S005	0.9166666666666666
Metaphyler	phylum	True positives	CAMI_HIGH_S005	11.0
Metaphyler	genus	F1 score	CAMI_HIGH_S005	0.22486772486772488
Metaphyler	genus	False negatives	CAMI_HIGH_S005	109.0
Metaphyler	genus	False positives	CAMI_HIGH_S005	477.0
Metaphyler	genus	Jaccard index	CAMI_HIGH_S005	0.12667660208643816
Metaphyler	genus	Taxon counts	CAMI_HIGH_S005	562.0
Metaphyler	genus	Purity (precision)	CAMI_HIGH_S005	0.1512455516014235
Metaphyler	genus	Completeness (recall)	CAMI_HIGH_S005	0.4381443298969072
Metaphyler	genus	True positives	CAMI_HIGH_S005	85.0
Metaphyler	order	F1 score	CAMI_HIGH_S005	0.5777777777777777
Metaphyler	order	False negatives	CAMI_HIGH_S005	1.0
Metaphyler	order	False positives	CAMI_HIGH_S005	56.0
Metaphyler	order	Jaccard index	CAMI_HIGH_S005	0.40625
Metaphyler	order	Taxon counts	CAMI_HIGH_S005	95.0
Metaphyler	order	Purity (precision)	CAMI_HIGH_S005	0.4105263157894737
Metaphyler	order	Completeness (recall)	CAMI_HIGH_S005	0.975
Metaphyler	order	True positives	CAMI_HIGH_S005	39.0
Metaphyler	species	F1 score	CAMI_HIGH_S005	0.005092297899427117
Metaphyler	species	False negatives	CAMI_HIGH_S005	239.0
Metaphyler	species	False positives	CAMI_HIGH_S005	1324.0
Metaphyler	species	Jaccard index	CAMI_HIGH_S005	0.0025526483726866626
Metaphyler	species	Taxon counts	CAMI_HIGH_S005	1328.0
Metaphyler	species	Purity (precision)	CAMI_HIGH_S005	0.0030120481927710845
Metaphyler	species	Completeness (recall)	CAMI_HIGH_S005	0.01646090534979424
Metaphyler	species	True positives	CAMI_HIGH_S005	4.0
Metaphyler	strain	False negatives	CAMI_HIGH_S005	1074.0
Metaphyler	strain	False positives	CAMI_HIGH_S005	0.0
Metaphyler	strain	Jaccard index	CAMI_HIGH_S005	0.0
Metaphyler	strain	Taxon counts	CAMI_HIGH_S005	0.0
Metaphyler	strain	Purity (precision)	CAMI_HIGH_S005	0.0
Metaphyler	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
Metaphyler	strain	True positives	CAMI_HIGH_S005	0.0
Metaphyler	class	L1 norm error	CAMI_HIGH_S005	0.17069933416122268
Metaphyler	family	L1 norm error	CAMI_HIGH_S005	0.37472626904372947
Metaphyler	genus	L1 norm error	CAMI_HIGH_S005	1.0760583811990896
Metaphyler	order	L1 norm error	CAMI_HIGH_S005	0.20200904290528426
Metaphyler	phylum	L1 norm error	CAMI_HIGH_S005	0.09225129599360836
Metaphyler	species	L1 norm error	CAMI_HIGH_S005	1.9743994404658918
Metaphyler	superkingdom	L1 norm error	CAMI_HIGH_S005	0.0009073050476874056
Metaphyler	na	Weighted UniFrac error	CAMI_HIGH_S005	9.185039708126375
Metaphyler	na	Unweighted UniFrac error	CAMI_HIGH_S005	15229.012348969376
mOTU	class	Bray-Curtis distance	CAMI_HIGH_S005	0.2695363751920665
mOTU	family	Bray-Curtis distance	CAMI_HIGH_S005	0.4820940442771008
mOTU	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.6679502161392099
mOTU	order	Bray-Curtis distance	CAMI_HIGH_S005	0.3418794427801579
mOTU	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.1837318646192699
mOTU	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9924054920927421
mOTU	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.16658258190893438
mOTU	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.4737704054096715
mOTU	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.6835062144044869
mOTU	phylum	Shannon diversity	CAMI_HIGH_S005	1.2259015578167727
mOTU	phylum	Shannon equitability	CAMI_HIGH_S005	0.6299887784705346
mOTU	class	Shannon diversity	CAMI_HIGH_S005	1.8967387776069338
mOTU	class	Shannon equitability	CAMI_HIGH_S005	0.7004075392822989
mOTU	order	Shannon diversity	CAMI_HIGH_S005	2.346143870174085
mOTU	order	Shannon equitability	CAMI_HIGH_S005	0.6547039126811133
mOTU	family	Shannon diversity	CAMI_HIGH_S005	3.131749601960689
mOTU	family	Shannon equitability	CAMI_HIGH_S005	0.6909389648680345
mOTU	genus	Shannon diversity	CAMI_HIGH_S005	3.602578866273794
mOTU	genus	Shannon equitability	CAMI_HIGH_S005	0.673743485721598
mOTU	species	Shannon diversity	CAMI_HIGH_S005	4.33043634800768
mOTU	species	Shannon equitability	CAMI_HIGH_S005	0.7122506463559253
mOTU	superkingdom	F1 score	CAMI_HIGH_S005	1.0
mOTU	superkingdom	False negatives	CAMI_HIGH_S005	0.0
mOTU	superkingdom	False positives	CAMI_HIGH_S005	0.0
mOTU	superkingdom	Jaccard index	CAMI_HIGH_S005	1.0
mOTU	superkingdom	Taxon counts	CAMI_HIGH_S005	2.0
mOTU	superkingdom	Purity (precision)	CAMI_HIGH_S005	1.0
mOTU	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
mOTU	superkingdom	True positives	CAMI_HIGH_S005	2.0
mOTU	class	F1 score	CAMI_HIGH_S005	0.8333333333333333
mOTU	class	False negatives	CAMI_HIGH_S005	6.0
mOTU	class	False positives	CAMI_HIGH_S005	0.0
mOTU	class	Jaccard index	CAMI_HIGH_S005	0.7142857142857143
mOTU	class	Taxon counts	CAMI_HIGH_S005	15.0
mOTU	class	Purity (precision)	CAMI_HIGH_S005	1.0
mOTU	class	Completeness (recall)	CAMI_HIGH_S005	0.7142857142857143
mOTU	class	True positives	CAMI_HIGH_S005	15.0
mOTU	family	F1 score	CAMI_HIGH_S005	0.6629834254143646
mOTU	family	False negatives	CAMI_HIGH_S005	28.0
mOTU	family	False positives	CAMI_HIGH_S005	33.0
mOTU	family	Jaccard index	CAMI_HIGH_S005	0.49586776859504134
mOTU	family	Taxon counts	CAMI_HIGH_S005	93.0
mOTU	family	Purity (precision)	CAMI_HIGH_S005	0.6451612903225806
mOTU	family	Completeness (recall)	CAMI_HIGH_S005	0.6818181818181818
mOTU	family	True positives	CAMI_HIGH_S005	60.0
mOTU	phylum	F1 score	CAMI_HIGH_S005	0.7368421052631579
mOTU	phylum	False negatives	CAMI_HIGH_S005	5.0
mOTU	phylum	False positives	CAMI_HIGH_S005	0.0
mOTU	phylum	Jaccard index	CAMI_HIGH_S005	0.5833333333333334
mOTU	phylum	Taxon counts	CAMI_HIGH_S005	7.0
mOTU	phylum	Purity (precision)	CAMI_HIGH_S005	1.0
mOTU	phylum	Completeness (recall)	CAMI_HIGH_S005	0.5833333333333334
mOTU	phylum	True positives	CAMI_HIGH_S005	7.0
mOTU	genus	F1 score	CAMI_HIGH_S005	0.3217821782178218
mOTU	genus	False negatives	CAMI_HIGH_S005	129.0
mOTU	genus	False positives	CAMI_HIGH_S005	145.0
mOTU	genus	Jaccard index	CAMI_HIGH_S005	0.19174041297935104
mOTU	genus	Taxon counts	CAMI_HIGH_S005	210.0
mOTU	genus	Purity (precision)	CAMI_HIGH_S005	0.30952380952380953
mOTU	genus	Completeness (recall)	CAMI_HIGH_S005	0.33505154639175255
mOTU	genus	True positives	CAMI_HIGH_S005	65.0
mOTU	order	F1 score	CAMI_HIGH_S005	0.7631578947368423
mOTU	order	False negatives	CAMI_HIGH_S005	11.0
mOTU	order	False positives	CAMI_HIGH_S005	7.0
mOTU	order	Jaccard index	CAMI_HIGH_S005	0.6170212765957447
mOTU	order	Taxon counts	CAMI_HIGH_S005	36.0
mOTU	order	Purity (precision)	CAMI_HIGH_S005	0.8055555555555556
mOTU	order	Completeness (recall)	CAMI_HIGH_S005	0.725
mOTU	order	True positives	CAMI_HIGH_S005	29.0
mOTU	species	F1 score	CAMI_HIGH_S005	0.008823529411764706
mOTU	species	False negatives	CAMI_HIGH_S005	240.0
mOTU	species	False positives	CAMI_HIGH_S005	434.0
mOTU	species	Jaccard index	CAMI_HIGH_S005	0.004431314623338257
mOTU	species	Taxon counts	CAMI_HIGH_S005	437.0
mOTU	species	Purity (precision)	CAMI_HIGH_S005	0.006864988558352402
mOTU	species	Completeness (recall)	CAMI_HIGH_S005	0.012345679012345678
mOTU	species	True positives	CAMI_HIGH_S005	3.0
mOTU	strain	False negatives	CAMI_HIGH_S005	1074.0
mOTU	strain	False positives	CAMI_HIGH_S005	0.0
mOTU	strain	Jaccard index	CAMI_HIGH_S005	0.0
mOTU	strain	Taxon counts	CAMI_HIGH_S005	0.0
mOTU	strain	Purity (precision)	CAMI_HIGH_S005	0.0
mOTU	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
mOTU	strain	True positives	CAMI_HIGH_S005	0.0
mOTU	class	L1 norm error	CAMI_HIGH_S005	0.539072750384133
mOTU	family	L1 norm error	CAMI_HIGH_S005	0.9641880885542017
mOTU	genus	L1 norm error	CAMI_HIGH_S005	1.3359004322784196
mOTU	order	L1 norm error	CAMI_HIGH_S005	0.6837588855603159
mOTU	phylum	L1 norm error	CAMI_HIGH_S005	0.3674637292385398
mOTU	species	L1 norm error	CAMI_HIGH_S005	1.9848109841854846
mOTU	superkingdom	L1 norm error	CAMI_HIGH_S005	0.33316516381786876
mOTU	na	Weighted UniFrac error	CAMI_HIGH_S005	10.138406816052953
mOTU	na	Unweighted UniFrac error	CAMI_HIGH_S005	10394.126371717204
Quickr	class	Bray-Curtis distance	CAMI_HIGH_S005	0.19994623877908985
Quickr	family	Bray-Curtis distance	CAMI_HIGH_S005	0.4892411011659188
Quickr	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.7396612697799658
Quickr	order	Bray-Curtis distance	CAMI_HIGH_S005	0.3211424551309082
Quickr	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.20515006338612204
Quickr	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9823146596634319
Quickr	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.03134621021414589
Quickr	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.21937072734920499
Quickr	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.19967984120690713
Quickr	phylum	Shannon diversity	CAMI_HIGH_S005	2.055221479388537
Quickr	phylum	Shannon equitability	CAMI_HIGH_S005	0.5780647756123094
Quickr	class	Shannon diversity	CAMI_HIGH_S005	2.6925879904252086
Quickr	class	Shannon equitability	CAMI_HIGH_S005	0.6781838839694325
Quickr	order	Shannon diversity	CAMI_HIGH_S005	3.5063887737534083
Quickr	order	Shannon equitability	CAMI_HIGH_S005	0.747416065015266
Quickr	family	Shannon diversity	CAMI_HIGH_S005	4.690769351985119
Quickr	family	Shannon equitability	CAMI_HIGH_S005	0.868956645316796
Quickr	genus	Shannon diversity	CAMI_HIGH_S005	5.753699951959723
Quickr	genus	Shannon equitability	CAMI_HIGH_S005	0.8913281126061253
Quickr	species	Shannon diversity	CAMI_HIGH_S005	6.372401605739541
Quickr	species	Shannon equitability	CAMI_HIGH_S005	0.9098265472352721
Quickr	superkingdom	F1 score	CAMI_HIGH_S005	0.8
Quickr	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Quickr	superkingdom	False positives	CAMI_HIGH_S005	1.0
Quickr	superkingdom	Jaccard index	CAMI_HIGH_S005	0.6666666666666666
Quickr	superkingdom	Taxon counts	CAMI_HIGH_S005	3.0
Quickr	superkingdom	Purity (precision)	CAMI_HIGH_S005	0.6666666666666666
Quickr	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Quickr	superkingdom	True positives	CAMI_HIGH_S005	2.0
Quickr	class	F1 score	CAMI_HIGH_S005	0.5675675675675675
Quickr	class	False negatives	CAMI_HIGH_S005	0.0
Quickr	class	False positives	CAMI_HIGH_S005	32.0
Quickr	class	Jaccard index	CAMI_HIGH_S005	0.39622641509433965
Quickr	class	Taxon counts	CAMI_HIGH_S005	53.0
Quickr	class	Purity (precision)	CAMI_HIGH_S005	0.39622641509433965
Quickr	class	Completeness (recall)	CAMI_HIGH_S005	1.0
Quickr	class	True positives	CAMI_HIGH_S005	21.0
Quickr	family	F1 score	CAMI_HIGH_S005	0.5113268608414239
Quickr	family	False negatives	CAMI_HIGH_S005	9.0
Quickr	family	False positives	CAMI_HIGH_S005	142.0
Quickr	family	Jaccard index	CAMI_HIGH_S005	0.34347826086956523
Quickr	family	Taxon counts	CAMI_HIGH_S005	221.0
Quickr	family	Purity (precision)	CAMI_HIGH_S005	0.3574660633484163
Quickr	family	Completeness (recall)	CAMI_HIGH_S005	0.8977272727272727
Quickr	family	True positives	CAMI_HIGH_S005	79.0
Quickr	phylum	F1 score	CAMI_HIGH_S005	0.5106382978723404
Quickr	phylum	False negatives	CAMI_HIGH_S005	0.0
Quickr	phylum	False positives	CAMI_HIGH_S005	23.0
Quickr	phylum	Jaccard index	CAMI_HIGH_S005	0.34285714285714286
Quickr	phylum	Taxon counts	CAMI_HIGH_S005	35.0
Quickr	phylum	Purity (precision)	CAMI_HIGH_S005	0.34285714285714286
Quickr	phylum	Completeness (recall)	CAMI_HIGH_S005	1.0
Quickr	phylum	True positives	CAMI_HIGH_S005	12.0
Quickr	genus	F1 score	CAMI_HIGH_S005	0.2819277108433734
Quickr	genus	False negatives	CAMI_HIGH_S005	77.0
Quickr	genus	False positives	CAMI_HIGH_S005	519.0
Quickr	genus	Jaccard index	CAMI_HIGH_S005	0.1640953716690042
Quickr	genus	Taxon counts	CAMI_HIGH_S005	636.0
Quickr	genus	Purity (precision)	CAMI_HIGH_S005	0.18396226415094338
Quickr	genus	Completeness (recall)	CAMI_HIGH_S005	0.6030927835051546
Quickr	genus	True positives	CAMI_HIGH_S005	117.0
Quickr	order	F1 score	CAMI_HIGH_S005	0.5100671140939598
Quickr	order	False negatives	CAMI_HIGH_S005	2.0
Quickr	order	False positives	CAMI_HIGH_S005	71.0
Quickr	order	Jaccard index	CAMI_HIGH_S005	0.34234234234234234
Quickr	order	Taxon counts	CAMI_HIGH_S005	109.0
Quickr	order	Purity (precision)	CAMI_HIGH_S005	0.3486238532110092
Quickr	order	Completeness (recall)	CAMI_HIGH_S005	0.95
Quickr	order	True positives	CAMI_HIGH_S005	38.0
Quickr	species	F1 score	CAMI_HIGH_S005	0.06101190476190477
Quickr	species	False negatives	CAMI_HIGH_S005	202.0
Quickr	species	False positives	CAMI_HIGH_S005	1060.0
Quickr	species	Jaccard index	CAMI_HIGH_S005	0.031465848042977744
Quickr	species	Taxon counts	CAMI_HIGH_S005	1101.0
Quickr	species	Purity (precision)	CAMI_HIGH_S005	0.03723887375113533
Quickr	species	Completeness (recall)	CAMI_HIGH_S005	0.16872427983539096
Quickr	species	True positives	CAMI_HIGH_S005	41.0
Quickr	strain	False negatives	CAMI_HIGH_S005	1074.0
Quickr	strain	False positives	CAMI_HIGH_S005	0.0
Quickr	strain	Jaccard index	CAMI_HIGH_S005	0.0
Quickr	strain	Taxon counts	CAMI_HIGH_S005	0.0
Quickr	strain	Purity (precision)	CAMI_HIGH_S005	0.0
Quickr	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
Quickr	strain	True positives	CAMI_HIGH_S005	0.0
Quickr	class	L1 norm error	CAMI_HIGH_S005	0.3998924775581797
Quickr	family	L1 norm error	CAMI_HIGH_S005	0.9784822023318377
Quickr	genus	L1 norm error	CAMI_HIGH_S005	1.479322539559933
Quickr	order	L1 norm error	CAMI_HIGH_S005	0.642284910261816
Quickr	phylum	L1 norm error	CAMI_HIGH_S005	0.41030012677224403
Quickr	species	L1 norm error	CAMI_HIGH_S005	1.9646293193268665
Quickr	superkingdom	L1 norm error	CAMI_HIGH_S005	0.06269242042829176
Quickr	na	Weighted UniFrac error	CAMI_HIGH_S005	9.128505305309641
Quickr	na	Unweighted UniFrac error	CAMI_HIGH_S005	13645.78926424673
Taxy-Pro1	class	Bray-Curtis distance	CAMI_HIGH_S005	0.0985616388787424
Taxy-Pro1	family	Bray-Curtis distance	CAMI_HIGH_S005	0.34632608137652854
Taxy-Pro1	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.6376491106206618
Taxy-Pro1	order	Bray-Curtis distance	CAMI_HIGH_S005	0.18974516649583495
Taxy-Pro1	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.06962689325231793
Taxy-Pro1	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9912675517180228
Taxy-Pro1	strain	Bray-Curtis distance	CAMI_HIGH_S005	1.0
Taxy-Pro1	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.005594764036826691
Taxy-Pro1	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.053239568327448625
Taxy-Pro1	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.0484607435003235
Taxy-Pro1	phylum	Shannon diversity	CAMI_HIGH_S005	1.3588530918296315
Taxy-Pro1	phylum	Shannon equitability	CAMI_HIGH_S005	0.4035443158063988
Taxy-Pro1	class	Shannon diversity	CAMI_HIGH_S005	2.1359265194024752
Taxy-Pro1	class	Shannon equitability	CAMI_HIGH_S005	0.5578810596785436
Taxy-Pro1	order	Shannon diversity	CAMI_HIGH_S005	2.9080470817336765
Taxy-Pro1	order	Shannon equitability	CAMI_HIGH_S005	0.6342568612017452
Taxy-Pro1	family	Shannon diversity	CAMI_HIGH_S005	4.063994129498803
Taxy-Pro1	family	Shannon equitability	CAMI_HIGH_S005	0.7677612123368178
Taxy-Pro1	genus	Shannon diversity	CAMI_HIGH_S005	4.740531260303596
Taxy-Pro1	genus	Shannon equitability	CAMI_HIGH_S005	0.774004296671322
Taxy-Pro1	species	Shannon diversity	CAMI_HIGH_S005	4.955703002221996
Taxy-Pro1	species	Shannon equitability	CAMI_HIGH_S005	0.7635054822284669
Taxy-Pro1	strain	Shannon diversity	CAMI_HIGH_S005	5.213580684105184
Taxy-Pro1	strain	Shannon equitability	CAMI_HIGH_S005	0.7546339174918497
Taxy-Pro1	superkingdom	F1 score	CAMI_HIGH_S005	0.8
Taxy-Pro1	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro1	superkingdom	False positives	CAMI_HIGH_S005	1.0
Taxy-Pro1	superkingdom	Jaccard index	CAMI_HIGH_S005	0.6666666666666666
Taxy-Pro1	superkingdom	Taxon counts	CAMI_HIGH_S005	3.0
Taxy-Pro1	superkingdom	Purity (precision)	CAMI_HIGH_S005	0.6666666666666666
Taxy-Pro1	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro1	superkingdom	True positives	CAMI_HIGH_S005	2.0
Taxy-Pro1	class	F1 score	CAMI_HIGH_S005	0.626865671641791
Taxy-Pro1	class	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro1	class	False positives	CAMI_HIGH_S005	25.0
Taxy-Pro1	class	Jaccard index	CAMI_HIGH_S005	0.45652173913043476
Taxy-Pro1	class	Taxon counts	CAMI_HIGH_S005	46.0
Taxy-Pro1	class	Purity (precision)	CAMI_HIGH_S005	0.45652173913043476
Taxy-Pro1	class	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro1	class	True positives	CAMI_HIGH_S005	21.0
Taxy-Pro1	family	F1 score	CAMI_HIGH_S005	0.5505226480836236
Taxy-Pro1	family	False negatives	CAMI_HIGH_S005	9.0
Taxy-Pro1	family	False positives	CAMI_HIGH_S005	120.0
Taxy-Pro1	family	Jaccard index	CAMI_HIGH_S005	0.3798076923076923
Taxy-Pro1	family	Taxon counts	CAMI_HIGH_S005	199.0
Taxy-Pro1	family	Purity (precision)	CAMI_HIGH_S005	0.3969849246231156
Taxy-Pro1	family	Completeness (recall)	CAMI_HIGH_S005	0.8977272727272727
Taxy-Pro1	family	True positives	CAMI_HIGH_S005	79.0
Taxy-Pro1	phylum	F1 score	CAMI_HIGH_S005	0.5853658536585366
Taxy-Pro1	phylum	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro1	phylum	False positives	CAMI_HIGH_S005	17.0
Taxy-Pro1	phylum	Jaccard index	CAMI_HIGH_S005	0.41379310344827586
Taxy-Pro1	phylum	Taxon counts	CAMI_HIGH_S005	29.0
Taxy-Pro1	phylum	Purity (precision)	CAMI_HIGH_S005	0.41379310344827586
Taxy-Pro1	phylum	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro1	phylum	True positives	CAMI_HIGH_S005	12.0
Taxy-Pro1	genus	F1 score	CAMI_HIGH_S005	0.2427035330261137
Taxy-Pro1	genus	False negatives	CAMI_HIGH_S005	115.0
Taxy-Pro1	genus	False positives	CAMI_HIGH_S005	378.0
Taxy-Pro1	genus	Jaccard index	CAMI_HIGH_S005	0.1381118881118881
Taxy-Pro1	genus	Taxon counts	CAMI_HIGH_S005	457.0
Taxy-Pro1	genus	Purity (precision)	CAMI_HIGH_S005	0.17286652078774617
Taxy-Pro1	genus	Completeness (recall)	CAMI_HIGH_S005	0.4072164948453608
Taxy-Pro1	genus	True positives	CAMI_HIGH_S005	79.0
Taxy-Pro1	order	F1 score	CAMI_HIGH_S005	0.5797101449275363
Taxy-Pro1	order	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro1	order	False positives	CAMI_HIGH_S005	58.0
Taxy-Pro1	order	Jaccard index	CAMI_HIGH_S005	0.40816326530612246
Taxy-Pro1	order	Taxon counts	CAMI_HIGH_S005	98.0
Taxy-Pro1	order	Purity (precision)	CAMI_HIGH_S005	0.40816326530612246
Taxy-Pro1	order	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro1	order	True positives	CAMI_HIGH_S005	40.0
Taxy-Pro1	species	F1 score	CAMI_HIGH_S005	0.006651884700665188
Taxy-Pro1	species	False negatives	CAMI_HIGH_S005	240.0
Taxy-Pro1	species	False positives	CAMI_HIGH_S005	656.0
Taxy-Pro1	species	Jaccard index	CAMI_HIGH_S005	0.0033370411568409346
Taxy-Pro1	species	Taxon counts	CAMI_HIGH_S005	659.0
Taxy-Pro1	species	Purity (precision)	CAMI_HIGH_S005	0.004552352048558422
Taxy-Pro1	species	Completeness (recall)	CAMI_HIGH_S005	0.012345679012345678
Taxy-Pro1	species	True positives	CAMI_HIGH_S005	3.0
Taxy-Pro1	strain	False negatives	CAMI_HIGH_S005	1074.0
Taxy-Pro1	strain	False positives	CAMI_HIGH_S005	1001.0
Taxy-Pro1	strain	Jaccard index	CAMI_HIGH_S005	0.0
Taxy-Pro1	strain	Taxon counts	CAMI_HIGH_S005	1001.0
Taxy-Pro1	strain	Purity (precision)	CAMI_HIGH_S005	0.0
Taxy-Pro1	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
Taxy-Pro1	strain	True positives	CAMI_HIGH_S005	0.0
Taxy-Pro1	class	L1 norm error	CAMI_HIGH_S005	0.1971232777574848
Taxy-Pro1	family	L1 norm error	CAMI_HIGH_S005	0.6926521627530572
Taxy-Pro1	genus	L1 norm error	CAMI_HIGH_S005	1.2752982212413233
Taxy-Pro1	order	L1 norm error	CAMI_HIGH_S005	0.3794903329916699
Taxy-Pro1	phylum	L1 norm error	CAMI_HIGH_S005	0.13925378650463582
Taxy-Pro1	species	L1 norm error	CAMI_HIGH_S005	1.9825351034360446
Taxy-Pro1	strain	L1 norm error	CAMI_HIGH_S005	1.9999999999999978
Taxy-Pro1	superkingdom	L1 norm error	CAMI_HIGH_S005	0.011189528073653381
Taxy-Pro1	na	Weighted UniFrac error	CAMI_HIGH_S005	9.691290141778696
Taxy-Pro1	na	Unweighted UniFrac error	CAMI_HIGH_S005	15230.406923404955
Taxy-Pro2	class	Bray-Curtis distance	CAMI_HIGH_S005	0.09954038864164337
Taxy-Pro2	family	Bray-Curtis distance	CAMI_HIGH_S005	0.3521482031312649
Taxy-Pro2	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.6444622451498069
Taxy-Pro2	order	Bray-Curtis distance	CAMI_HIGH_S005	0.1937030354889273
