tool	rank	metric	sample	value
Metaphyler	class	Bray-Curtis distance	CAMI_HIGH_S001	0.08251827037415352
Metaphyler	family	Bray-Curtis distance	CAMI_HIGH_S001	0.2069120363183059
Metaphyler	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.5321896961584159
Metaphyler	order	Bray-Curtis distance	CAMI_HIGH_S001	0.0991079678156808
Metaphyler	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.04249454188024684
Metaphyler	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9910668978350927
Metaphyler	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0006075686940087277
Metaphyler	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.0470106202752824
Metaphyler	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.06782198874026407
Metaphyler	phylum	Shannon diversity	CAMI_HIGH_S001	1.2602424067117992
Metaphyler	phylum	Shannon equitability	CAMI_HIGH_S001	0.4019278365462869
Metaphyler	class	Shannon diversity	CAMI_HIGH_S001	1.986124159088297
Metaphyler	class	Shannon equitability	CAMI_HIGH_S001	0.5248479466479078
Metaphyler	order	Shannon diversity	CAMI_HIGH_S001	2.5959851976967347
Metaphyler	order	Shannon equitability	CAMI_HIGH_S001	0.5700604692421384
Metaphyler	family	Shannon diversity	CAMI_HIGH_S001	3.8999441975551146
Metaphyler	family	Shannon equitability	CAMI_HIGH_S001	0.7293558573773108
Metaphyler	genus	Shannon diversity	CAMI_HIGH_S001	4.74198991982461
Metaphyler	genus	Shannon equitability	CAMI_HIGH_S001	0.7502236593829834
Metaphyler	species	Shannon diversity	CAMI_HIGH_S001	5.582808056270911
Metaphyler	species	Shannon equitability	CAMI_HIGH_S001	0.7771309197652198
Metaphyler	superkingdom	F1 score	CAMI_HIGH_S001	1.0
Metaphyler	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Metaphyler	superkingdom	False positives	CAMI_HIGH_S001	0.0
Metaphyler	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
Metaphyler	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
Metaphyler	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
Metaphyler	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Metaphyler	superkingdom	True positives	CAMI_HIGH_S001	2.0
Metaphyler	genus	F1 score	CAMI_HIGH_S001	0.22400000000000003
Metaphyler	genus	False negatives	CAMI_HIGH_S001	110.0
Metaphyler	genus	False positives	CAMI_HIGH_S001	472.0
Metaphyler	genus	Jaccard index	CAMI_HIGH_S001	0.12612612612612611
Metaphyler	genus	Taxon counts	CAMI_HIGH_S001	556.0
Metaphyler	genus	Purity (precision)	CAMI_HIGH_S001	0.1510791366906475
Metaphyler	genus	Completeness (recall)	CAMI_HIGH_S001	0.4329896907216495
Metaphyler	genus	True positives	CAMI_HIGH_S001	84.0
Metaphyler	order	F1 score	CAMI_HIGH_S001	0.5777777777777777
Metaphyler	order	False negatives	CAMI_HIGH_S001	1.0
Metaphyler	order	False positives	CAMI_HIGH_S001	56.0
Metaphyler	order	Jaccard index	CAMI_HIGH_S001	0.40625
Metaphyler	order	Taxon counts	CAMI_HIGH_S001	95.0
Metaphyler	order	Purity (precision)	CAMI_HIGH_S001	0.4105263157894737
Metaphyler	order	Completeness (recall)	CAMI_HIGH_S001	0.975
Metaphyler	order	True positives	CAMI_HIGH_S001	39.0
Metaphyler	family	F1 score	CAMI_HIGH_S001	0.5503355704697986
Metaphyler	family	False negatives	CAMI_HIGH_S001	6.0
Metaphyler	family	False positives	CAMI_HIGH_S001	128.0
Metaphyler	family	Jaccard index	CAMI_HIGH_S001	0.37962962962962965
Metaphyler	family	Taxon counts	CAMI_HIGH_S001	210.0
Metaphyler	family	Purity (precision)	CAMI_HIGH_S001	0.3904761904761905
Metaphyler	family	Completeness (recall)	CAMI_HIGH_S001	0.9318181818181818
Metaphyler	family	True positives	CAMI_HIGH_S001	82.0
Metaphyler	strain	False negatives	CAMI_HIGH_S001	1074.0
Metaphyler	strain	False positives	CAMI_HIGH_S001	0.0
Metaphyler	strain	Jaccard index	CAMI_HIGH_S001	0.0
Metaphyler	strain	Taxon counts	CAMI_HIGH_S001	0.0
Metaphyler	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Metaphyler	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Metaphyler	strain	True positives	CAMI_HIGH_S001	0.0
Metaphyler	phylum	F1 score	CAMI_HIGH_S001	0.6285714285714286
Metaphyler	phylum	False negatives	CAMI_HIGH_S001	1.0
Metaphyler	phylum	False positives	CAMI_HIGH_S001	12.0
Metaphyler	phylum	Jaccard index	CAMI_HIGH_S001	0.4583333333333333
Metaphyler	phylum	Taxon counts	CAMI_HIGH_S001	23.0
Metaphyler	phylum	Purity (precision)	CAMI_HIGH_S001	0.4782608695652174
Metaphyler	phylum	Completeness (recall)	CAMI_HIGH_S001	0.9166666666666666
Metaphyler	phylum	True positives	CAMI_HIGH_S001	11.0
Metaphyler	class	F1 score	CAMI_HIGH_S001	0.6153846153846153
Metaphyler	class	False negatives	CAMI_HIGH_S001	1.0
Metaphyler	class	False positives	CAMI_HIGH_S001	24.0
Metaphyler	class	Jaccard index	CAMI_HIGH_S001	0.4444444444444444
Metaphyler	class	Taxon counts	CAMI_HIGH_S001	44.0
Metaphyler	class	Purity (precision)	CAMI_HIGH_S001	0.45454545454545453
Metaphyler	class	Completeness (recall)	CAMI_HIGH_S001	0.9523809523809523
Metaphyler	class	True positives	CAMI_HIGH_S001	20.0
Metaphyler	species	F1 score	CAMI_HIGH_S001	0.005124919923126202
Metaphyler	species	False negatives	CAMI_HIGH_S001	239.0
Metaphyler	species	False positives	CAMI_HIGH_S001	1314.0
Metaphyler	species	Jaccard index	CAMI_HIGH_S001	0.002569043031470777
Metaphyler	species	Taxon counts	CAMI_HIGH_S001	1318.0
Metaphyler	species	Purity (precision)	CAMI_HIGH_S001	0.0030349013657056147
Metaphyler	species	Completeness (recall)	CAMI_HIGH_S001	0.01646090534979424
Metaphyler	species	True positives	CAMI_HIGH_S001	4.0
Metaphyler	class	L1 norm error	CAMI_HIGH_S001	0.16503654074830704
Metaphyler	family	L1 norm error	CAMI_HIGH_S001	0.41382407263661203
Metaphyler	genus	L1 norm error	CAMI_HIGH_S001	1.0643793923168325
Metaphyler	order	L1 norm error	CAMI_HIGH_S001	0.19821593563136156
Metaphyler	phylum	L1 norm error	CAMI_HIGH_S001	0.08498908376049372
Metaphyler	species	L1 norm error	CAMI_HIGH_S001	1.9821337956701743
Metaphyler	superkingdom	L1 norm error	CAMI_HIGH_S001	0.0012151373880174554
Metaphyler	na	Weighted UniFrac error	CAMI_HIGH_S001	9.197473172480608
Metaphyler	na	Unweighted UniFrac error	CAMI_HIGH_S001	15137.015304430774
mOTU	class	Bray-Curtis distance	CAMI_HIGH_S001	0.22804447770478956
mOTU	family	Bray-Curtis distance	CAMI_HIGH_S001	0.5144293343209216
mOTU	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.6856832558330725
mOTU	order	Bray-Curtis distance	CAMI_HIGH_S001	0.368410467788685
mOTU	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.21832340307912887
mOTU	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9945285080410768
mOTU	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0839594621742263
mOTU	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.30863437628397933
mOTU	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.4452652841127553
mOTU	phylum	Shannon diversity	CAMI_HIGH_S001	1.0549271564658118
mOTU	phylum	Shannon equitability	CAMI_HIGH_S001	0.5073127257107741
mOTU	class	Shannon diversity	CAMI_HIGH_S001	1.875830450758236
mOTU	class	Shannon equitability	CAMI_HIGH_S001	0.7107956427122061
mOTU	order	Shannon diversity	CAMI_HIGH_S001	2.2426316029185878
mOTU	order	Shannon equitability	CAMI_HIGH_S001	0.6307769490166597
mOTU	family	Shannon diversity	CAMI_HIGH_S001	3.1433587339025286
mOTU	family	Shannon equitability	CAMI_HIGH_S001	0.6951582720733733
mOTU	genus	Shannon diversity	CAMI_HIGH_S001	3.481199859334737
mOTU	genus	Shannon equitability	CAMI_HIGH_S001	0.6570387574957237
mOTU	species	Shannon diversity	CAMI_HIGH_S001	4.137496484268006
mOTU	species	Shannon equitability	CAMI_HIGH_S001	0.6868983950492175
mOTU	superkingdom	F1 score	CAMI_HIGH_S001	1.0
mOTU	superkingdom	False negatives	CAMI_HIGH_S001	0.0
mOTU	superkingdom	False positives	CAMI_HIGH_S001	0.0
mOTU	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
mOTU	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
mOTU	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
mOTU	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
mOTU	superkingdom	True positives	CAMI_HIGH_S001	2.0
mOTU	genus	F1 score	CAMI_HIGH_S001	0.30964467005076146
mOTU	genus	False negatives	CAMI_HIGH_S001	133.0
mOTU	genus	False positives	CAMI_HIGH_S001	139.0
mOTU	genus	Jaccard index	CAMI_HIGH_S001	0.1831831831831832
mOTU	genus	Taxon counts	CAMI_HIGH_S001	200.0
mOTU	genus	Purity (precision)	CAMI_HIGH_S001	0.305
mOTU	genus	Completeness (recall)	CAMI_HIGH_S001	0.31443298969072164
mOTU	genus	True positives	CAMI_HIGH_S001	61.0
mOTU	order	F1 score	CAMI_HIGH_S001	0.72
mOTU	order	False negatives	CAMI_HIGH_S001	13.0
mOTU	order	False positives	CAMI_HIGH_S001	8.0
mOTU	order	Jaccard index	CAMI_HIGH_S001	0.5625
mOTU	order	Taxon counts	CAMI_HIGH_S001	35.0
mOTU	order	Purity (precision)	CAMI_HIGH_S001	0.7714285714285715
mOTU	order	Completeness (recall)	CAMI_HIGH_S001	0.675
mOTU	order	True positives	CAMI_HIGH_S001	27.0
mOTU	family	F1 score	CAMI_HIGH_S001	0.6555555555555556
mOTU	family	False negatives	CAMI_HIGH_S001	29.0
mOTU	family	False positives	CAMI_HIGH_S001	33.0
mOTU	family	Jaccard index	CAMI_HIGH_S001	0.48760330578512395
mOTU	family	Taxon counts	CAMI_HIGH_S001	92.0
mOTU	family	Purity (precision)	CAMI_HIGH_S001	0.6413043478260869
mOTU	family	Completeness (recall)	CAMI_HIGH_S001	0.6704545454545454
mOTU	family	True positives	CAMI_HIGH_S001	59.0
mOTU	strain	False negatives	CAMI_HIGH_S001	1074.0
mOTU	strain	False positives	CAMI_HIGH_S001	0.0
mOTU	strain	Jaccard index	CAMI_HIGH_S001	0.0
mOTU	strain	Taxon counts	CAMI_HIGH_S001	0.0
mOTU	strain	Purity (precision)	CAMI_HIGH_S001	0.0
mOTU	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
mOTU	strain	True positives	CAMI_HIGH_S001	0.0
mOTU	phylum	F1 score	CAMI_HIGH_S001	0.5
mOTU	phylum	False negatives	CAMI_HIGH_S001	7.0
mOTU	phylum	False positives	CAMI_HIGH_S001	3.0
mOTU	phylum	Jaccard index	CAMI_HIGH_S001	0.3333333333333333
mOTU	phylum	Taxon counts	CAMI_HIGH_S001	8.0
mOTU	phylum	Purity (precision)	CAMI_HIGH_S001	0.625
mOTU	phylum	Completeness (recall)	CAMI_HIGH_S001	0.4166666666666667
mOTU	phylum	True positives	CAMI_HIGH_S001	5.0
mOTU	class	F1 score	CAMI_HIGH_S001	0.6857142857142857
mOTU	class	False negatives	CAMI_HIGH_S001	9.0
mOTU	class	False positives	CAMI_HIGH_S001	2.0
mOTU	class	Jaccard index	CAMI_HIGH_S001	0.5217391304347826
mOTU	class	Taxon counts	CAMI_HIGH_S001	14.0
mOTU	class	Purity (precision)	CAMI_HIGH_S001	0.8571428571428571
mOTU	class	Completeness (recall)	CAMI_HIGH_S001	0.5714285714285714
mOTU	class	True positives	CAMI_HIGH_S001	12.0
mOTU	species	F1 score	CAMI_HIGH_S001	0.009146341463414635
mOTU	species	False negatives	CAMI_HIGH_S001	240.0
mOTU	species	False positives	CAMI_HIGH_S001	410.0
mOTU	species	Jaccard index	CAMI_HIGH_S001	0.004594180704441042
mOTU	species	Taxon counts	CAMI_HIGH_S001	413.0
mOTU	species	Purity (precision)	CAMI_HIGH_S001	0.007263922518159807
mOTU	species	Completeness (recall)	CAMI_HIGH_S001	0.012345679012345678
mOTU	species	True positives	CAMI_HIGH_S001	3.0
mOTU	class	L1 norm error	CAMI_HIGH_S001	0.4560889554095791
mOTU	family	L1 norm error	CAMI_HIGH_S001	1.0288586686418437
mOTU	genus	L1 norm error	CAMI_HIGH_S001	1.3713665116661433
mOTU	order	L1 norm error	CAMI_HIGH_S001	0.7368209355773704
mOTU	phylum	L1 norm error	CAMI_HIGH_S001	0.43664680615825774
mOTU	species	L1 norm error	CAMI_HIGH_S001	1.9890570160821535
mOTU	superkingdom	L1 norm error	CAMI_HIGH_S001	0.1679189243484526
mOTU	na	Weighted UniFrac error	CAMI_HIGH_S001	10.242440447230534
mOTU	na	Unweighted UniFrac error	CAMI_HIGH_S001	10622.034079847408
Quickr	class	Bray-Curtis distance	CAMI_HIGH_S001	0.20071009837393294
Quickr	family	Bray-Curtis distance	CAMI_HIGH_S001	0.47414584601955845
Quickr	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.7273675124911285
Quickr	order	Bray-Curtis distance	CAMI_HIGH_S001	0.30458476851687055
Quickr	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.20319775297933354
Quickr	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9859922612314882
Quickr	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.03659232890456571
Quickr	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.21479206641399248
Quickr	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.1955121644182528
Quickr	phylum	Shannon diversity	CAMI_HIGH_S001	2.037533325648425
Quickr	phylum	Shannon equitability	CAMI_HIGH_S001	0.5685845004983445
Quickr	class	Shannon diversity	CAMI_HIGH_S001	2.6851285027156258
Quickr	class	Shannon equitability	CAMI_HIGH_S001	0.6670543865510645
Quickr	order	Shannon diversity	CAMI_HIGH_S001	3.46404689689376
Quickr	order	Shannon equitability	CAMI_HIGH_S001	0.734141724175718
Quickr	family	Shannon diversity	CAMI_HIGH_S001	4.6236804596258745
Quickr	family	Shannon equitability	CAMI_HIGH_S001	0.863176699213901
Quickr	genus	Shannon diversity	CAMI_HIGH_S001	5.635966831768903
Quickr	genus	Shannon equitability	CAMI_HIGH_S001	0.8850190276832592
Quickr	species	Shannon diversity	CAMI_HIGH_S001	6.28808072668953
Quickr	species	Shannon equitability	CAMI_HIGH_S001	0.9056560353916527
Quickr	superkingdom	F1 score	CAMI_HIGH_S001	0.8
Quickr	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Quickr	superkingdom	False positives	CAMI_HIGH_S001	1.0
Quickr	superkingdom	Jaccard index	CAMI_HIGH_S001	0.6666666666666666
Quickr	superkingdom	Taxon counts	CAMI_HIGH_S001	3.0
Quickr	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.6666666666666666
Quickr	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Quickr	superkingdom	True positives	CAMI_HIGH_S001	2.0
Quickr	genus	F1 score	CAMI_HIGH_S001	0.2857142857142857
Quickr	genus	False negatives	CAMI_HIGH_S001	83.0
Quickr	genus	False positives	CAMI_HIGH_S001	472.0
Quickr	genus	Jaccard index	CAMI_HIGH_S001	0.16666666666666666
Quickr	genus	Taxon counts	CAMI_HIGH_S001	583.0
Quickr	genus	Purity (precision)	CAMI_HIGH_S001	0.19039451114922812
Quickr	genus	Completeness (recall)	CAMI_HIGH_S001	0.5721649484536082
Quickr	genus	True positives	CAMI_HIGH_S001	111.0
Quickr	order	F1 score	CAMI_HIGH_S001	0.5000000000000001
Quickr	order	False negatives	CAMI_HIGH_S001	2.0
Quickr	order	False positives	CAMI_HIGH_S001	74.0
Quickr	order	Jaccard index	CAMI_HIGH_S001	0.3333333333333333
Quickr	order	Taxon counts	CAMI_HIGH_S001	112.0
Quickr	order	Purity (precision)	CAMI_HIGH_S001	0.3392857142857143
Quickr	order	Completeness (recall)	CAMI_HIGH_S001	0.95
Quickr	order	True positives	CAMI_HIGH_S001	38.0
Quickr	family	F1 score	CAMI_HIGH_S001	0.5133333333333333
Quickr	family	False negatives	CAMI_HIGH_S001	11.0
Quickr	family	False positives	CAMI_HIGH_S001	135.0
Quickr	family	Jaccard index	CAMI_HIGH_S001	0.3452914798206278
Quickr	family	Taxon counts	CAMI_HIGH_S001	212.0
Quickr	family	Purity (precision)	CAMI_HIGH_S001	0.3632075471698113
Quickr	family	Completeness (recall)	CAMI_HIGH_S001	0.875
Quickr	family	True positives	CAMI_HIGH_S001	77.0
Quickr	strain	False negatives	CAMI_HIGH_S001	1074.0
Quickr	strain	False positives	CAMI_HIGH_S001	0.0
Quickr	strain	Jaccard index	CAMI_HIGH_S001	0.0
Quickr	strain	Taxon counts	CAMI_HIGH_S001	0.0
Quickr	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Quickr	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Quickr	strain	True positives	CAMI_HIGH_S001	0.0
Quickr	phylum	F1 score	CAMI_HIGH_S001	0.5
Quickr	phylum	False negatives	CAMI_HIGH_S001	0.0
Quickr	phylum	False positives	CAMI_HIGH_S001	24.0
Quickr	phylum	Jaccard index	CAMI_HIGH_S001	0.3333333333333333
Quickr	phylum	Taxon counts	CAMI_HIGH_S001	36.0
Quickr	phylum	Purity (precision)	CAMI_HIGH_S001	0.3333333333333333
Quickr	phylum	Completeness (recall)	CAMI_HIGH_S001	1.0
Quickr	phylum	True positives	CAMI_HIGH_S001	12.0
Quickr	class	F1 score	CAMI_HIGH_S001	0.5454545454545454
Quickr	class	False negatives	CAMI_HIGH_S001	0.0
Quickr	class	False positives	CAMI_HIGH_S001	35.0
Quickr	class	Jaccard index	CAMI_HIGH_S001	0.375
Quickr	class	Taxon counts	CAMI_HIGH_S001	56.0
Quickr	class	Purity (precision)	CAMI_HIGH_S001	0.375
Quickr	class	Completeness (recall)	CAMI_HIGH_S001	1.0
Quickr	class	True positives	CAMI_HIGH_S001	21.0
Quickr	species	F1 score	CAMI_HIGH_S001	0.0547302580140735
Quickr	species	False negatives	CAMI_HIGH_S001	208.0
Quickr	species	False positives	CAMI_HIGH_S001	1001.0
Quickr	species	Jaccard index	CAMI_HIGH_S001	0.028135048231511254
Quickr	species	Taxon counts	CAMI_HIGH_S001	1036.0
Quickr	species	Purity (precision)	CAMI_HIGH_S001	0.033783783783783786
Quickr	species	Completeness (recall)	CAMI_HIGH_S001	0.1440329218106996
Quickr	species	True positives	CAMI_HIGH_S001	35.0
Quickr	class	L1 norm error	CAMI_HIGH_S001	0.40142019674786605
Quickr	family	L1 norm error	CAMI_HIGH_S001	0.9482916920391172
Quickr	genus	L1 norm error	CAMI_HIGH_S001	1.4547350249822577
Quickr	order	L1 norm error	CAMI_HIGH_S001	0.6091695370337412
Quickr	phylum	L1 norm error	CAMI_HIGH_S001	0.40639550595866714
Quickr	species	L1 norm error	CAMI_HIGH_S001	1.971984522462974
Quickr	superkingdom	L1 norm error	CAMI_HIGH_S001	0.07318465780913141
Quickr	na	Weighted UniFrac error	CAMI_HIGH_S001	9.026081681106907
Quickr	na	Unweighted UniFrac error	CAMI_HIGH_S001	12892.81546491815
Taxy-Pro1	class	Bray-Curtis distance	CAMI_HIGH_S001	0.09711281662379315
Taxy-Pro1	family	Bray-Curtis distance	CAMI_HIGH_S001	0.3669276084824265
Taxy-Pro1	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.6469832517172761
Taxy-Pro1	order	Bray-Curtis distance	CAMI_HIGH_S001	0.19203991876784313
Taxy-Pro1	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.06752691191331572
Taxy-Pro1	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9951546360038749
Taxy-Pro1	strain	Bray-Curtis distance	CAMI_HIGH_S001	1.0
Taxy-Pro1	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0032760210907757338
Taxy-Pro1	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.03367451004365117
Taxy-Pro1	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.04858204864434114
Taxy-Pro1	phylum	Shannon diversity	CAMI_HIGH_S001	1.3671125664659107
Taxy-Pro1	phylum	Shannon equitability	CAMI_HIGH_S001	0.43017287920394787
Taxy-Pro1	class	Shannon diversity	CAMI_HIGH_S001	2.154039446726787
Taxy-Pro1	class	Shannon equitability	CAMI_HIGH_S001	0.5763054701758502
Taxy-Pro1	order	Shannon diversity	CAMI_HIGH_S001	2.9043756014683764
Taxy-Pro1	order	Shannon equitability	CAMI_HIGH_S001	0.6392663784006635
Taxy-Pro1	family	Shannon diversity	CAMI_HIGH_S001	4.0732096014499755
Taxy-Pro1	family	Shannon equitability	CAMI_HIGH_S001	0.7778582538225395
Taxy-Pro1	genus	Shannon diversity	CAMI_HIGH_S001	4.686566002635779
Taxy-Pro1	genus	Shannon equitability	CAMI_HIGH_S001	0.7716995942184369
Taxy-Pro1	species	Shannon diversity	CAMI_HIGH_S001	4.907372175680293
Taxy-Pro1	species	Shannon equitability	CAMI_HIGH_S001	0.7634243634020024
Taxy-Pro1	strain	Shannon diversity	CAMI_HIGH_S001	5.152603442255698
Taxy-Pro1	strain	Shannon equitability	CAMI_HIGH_S001	0.755270354583959
Taxy-Pro1	superkingdom	F1 score	CAMI_HIGH_S001	1.0
Taxy-Pro1	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Taxy-Pro1	superkingdom	False positives	CAMI_HIGH_S001	0.0
Taxy-Pro1	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
Taxy-Pro1	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
Taxy-Pro1	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
Taxy-Pro1	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Taxy-Pro1	superkingdom	True positives	CAMI_HIGH_S001	2.0
Taxy-Pro1	genus	F1 score	CAMI_HIGH_S001	0.24522292993630573
Taxy-Pro1	genus	False negatives	CAMI_HIGH_S001	117.0
Taxy-Pro1	genus	False positives	CAMI_HIGH_S001	357.0
Taxy-Pro1	genus	Jaccard index	CAMI_HIGH_S001	0.1397459165154265
Taxy-Pro1	genus	Taxon counts	CAMI_HIGH_S001	434.0
Taxy-Pro1	genus	Purity (precision)	CAMI_HIGH_S001	0.1774193548387097
Taxy-Pro1	genus	Completeness (recall)	CAMI_HIGH_S001	0.39690721649484534
Taxy-Pro1	genus	True positives	CAMI_HIGH_S001	77.0
Taxy-Pro1	order	F1 score	CAMI_HIGH_S001	0.5522388059701493
Taxy-Pro1	order	False negatives	CAMI_HIGH_S001	3.0
Taxy-Pro1	order	False positives	CAMI_HIGH_S001	57.0
Taxy-Pro1	order	Jaccard index	CAMI_HIGH_S001	0.38144329896907214
Taxy-Pro1	order	Taxon counts	CAMI_HIGH_S001	94.0
Taxy-Pro1	order	Purity (precision)	CAMI_HIGH_S001	0.39361702127659576
Taxy-Pro1	order	Completeness (recall)	CAMI_HIGH_S001	0.925
Taxy-Pro1	order	True positives	CAMI_HIGH_S001	37.0
Taxy-Pro1	family	F1 score	CAMI_HIGH_S001	0.5289855072463768
Taxy-Pro1	family	False negatives	CAMI_HIGH_S001	15.0
Taxy-Pro1	family	False positives	CAMI_HIGH_S001	115.0
Taxy-Pro1	family	Jaccard index	CAMI_HIGH_S001	0.35960591133004927
Taxy-Pro1	family	Taxon counts	CAMI_HIGH_S001	188.0
Taxy-Pro1	family	Purity (precision)	CAMI_HIGH_S001	0.3882978723404255
Taxy-Pro1	family	Completeness (recall)	CAMI_HIGH_S001	0.8295454545454546
Taxy-Pro1	family	True positives	CAMI_HIGH_S001	73.0
Taxy-Pro1	strain	False negatives	CAMI_HIGH_S001	1074.0
Taxy-Pro1	strain	False positives	CAMI_HIGH_S001	918.0
Taxy-Pro1	strain	Jaccard index	CAMI_HIGH_S001	0.0
Taxy-Pro1	strain	Taxon counts	CAMI_HIGH_S001	918.0
Taxy-Pro1	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Taxy-Pro1	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Taxy-Pro1	strain	True positives	CAMI_HIGH_S001	0.0
Taxy-Pro1	phylum	F1 score	CAMI_HIGH_S001	0.5555555555555556
Taxy-Pro1	phylum	False negatives	CAMI_HIGH_S001	2.0
Taxy-Pro1	phylum	False positives	CAMI_HIGH_S001	14.0
Taxy-Pro1	phylum	Jaccard index	CAMI_HIGH_S001	0.38461538461538464
Taxy-Pro1	phylum	Taxon counts	CAMI_HIGH_S001	24.0
Taxy-Pro1	phylum	Purity (precision)	CAMI_HIGH_S001	0.4166666666666667
Taxy-Pro1	phylum	Completeness (recall)	CAMI_HIGH_S001	0.8333333333333334
Taxy-Pro1	phylum	True positives	CAMI_HIGH_S001	10.0
Taxy-Pro1	class	F1 score	CAMI_HIGH_S001	0.6031746031746031
Taxy-Pro1	class	False negatives	CAMI_HIGH_S001	2.0
Taxy-Pro1	class	False positives	CAMI_HIGH_S001	23.0
Taxy-Pro1	class	Jaccard index	CAMI_HIGH_S001	0.4318181818181818
Taxy-Pro1	class	Taxon counts	CAMI_HIGH_S001	42.0
Taxy-Pro1	class	Purity (precision)	CAMI_HIGH_S001	0.4523809523809524
Taxy-Pro1	class	Completeness (recall)	CAMI_HIGH_S001	0.9047619047619048
Taxy-Pro1	class	True positives	CAMI_HIGH_S001	19.0
Taxy-Pro1	species	F1 score	CAMI_HIGH_S001	0.0069605568445475635
Taxy-Pro1	species	False negatives	CAMI_HIGH_S001	240.0
Taxy-Pro1	species	False positives	CAMI_HIGH_S001	616.0
Taxy-Pro1	species	Jaccard index	CAMI_HIGH_S001	0.0034924330616996507
Taxy-Pro1	species	Taxon counts	CAMI_HIGH_S001	619.0
Taxy-Pro1	species	Purity (precision)	CAMI_HIGH_S001	0.004846526655896607
Taxy-Pro1	species	Completeness (recall)	CAMI_HIGH_S001	0.012345679012345678
Taxy-Pro1	species	True positives	CAMI_HIGH_S001	3.0
Taxy-Pro1	class	L1 norm error	CAMI_HIGH_S001	0.1942256332475862
Taxy-Pro1	family	L1 norm error	CAMI_HIGH_S001	0.7338552169648531
Taxy-Pro1	genus	L1 norm error	CAMI_HIGH_S001	1.2939665034345507
Taxy-Pro1	order	L1 norm error	CAMI_HIGH_S001	0.38407983753568636
Taxy-Pro1	phylum	L1 norm error	CAMI_HIGH_S001	0.13505382382663148
Taxy-Pro1	species	L1 norm error	CAMI_HIGH_S001	1.9903092720077467
Taxy-Pro1	strain	L1 norm error	CAMI_HIGH_S001	1.9999999999999998
Taxy-Pro1	superkingdom	L1 norm error	CAMI_HIGH_S001	0.006552042181551466
Taxy-Pro1	na	Weighted UniFrac error	CAMI_HIGH_S001	9.714430813468141
Taxy-Pro1	na	Unweighted UniFrac error	CAMI_HIGH_S001	14327.415694942389
Taxy-Pro2	class	Bray-Curtis distance	CAMI_HIGH_S001	0.09723844999181125
Taxy-Pro2	family	Bray-Curtis distance	CAMI_HIGH_S001	0.37084060887148745
Taxy-Pro2	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.6552416385836138
Taxy-Pro2	order	Bray-Curtis distance	CAMI_HIGH_S001	0.19643976988797004
Taxy-Pro2	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.06832884616872704
Taxy-Pro2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.00335822670934837
