tool	rank	metric	sample	value
Metaphyler	phylum	Jaccard index	CAMI_MED_S001	0.2857142857142857
Metaphyler	phylum	Taxon counts	CAMI_MED_S001	21.0
Metaphyler	phylum	Purity (precision)	CAMI_MED_S001	0.2857142857142857
Metaphyler	phylum	Completeness (recall)	CAMI_MED_S001	1.0
Metaphyler	phylum	True positives	CAMI_MED_S001	6.0
Metaphyler	class	F1 score	CAMI_MED_S001	0.5172413793103449
Metaphyler	class	False negatives	CAMI_MED_S001	0.0
Metaphyler	class	False positives	CAMI_MED_S001	28.0
Metaphyler	class	Jaccard index	CAMI_MED_S001	0.3488372093023256
Metaphyler	class	Taxon counts	CAMI_MED_S001	43.0
Metaphyler	class	Purity (precision)	CAMI_MED_S001	0.3488372093023256
Metaphyler	class	Completeness (recall)	CAMI_MED_S001	1.0
Metaphyler	class	True positives	CAMI_MED_S001	15.0
Metaphyler	strain	False negatives	CAMI_MED_S001	232.0
Metaphyler	strain	False positives	CAMI_MED_S001	0.0
Metaphyler	strain	Jaccard index	CAMI_MED_S001	0.0
Metaphyler	strain	Taxon counts	CAMI_MED_S001	0.0
Metaphyler	strain	Purity (precision)	CAMI_MED_S001	0.0
Metaphyler	strain	Completeness (recall)	CAMI_MED_S001	0.0
Metaphyler	strain	True positives	CAMI_MED_S001	0.0
Metaphyler	superkingdom	F1 score	CAMI_MED_S001	0.8
Metaphyler	superkingdom	False negatives	CAMI_MED_S001	1.0
Metaphyler	superkingdom	False positives	CAMI_MED_S001	0.0
Metaphyler	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
Metaphyler	superkingdom	Taxon counts	CAMI_MED_S001	2.0
Metaphyler	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Metaphyler	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
Metaphyler	superkingdom	True positives	CAMI_MED_S001	2.0
Metaphyler	family	F1 score	CAMI_MED_S001	0.3846153846153846
Metaphyler	family	False negatives	CAMI_MED_S001	3.0
Metaphyler	family	False positives	CAMI_MED_S001	157.0
Metaphyler	family	Jaccard index	CAMI_MED_S001	0.23809523809523808
Metaphyler	family	Taxon counts	CAMI_MED_S001	207.0
Metaphyler	family	Purity (precision)	CAMI_MED_S001	0.24154589371980675
Metaphyler	family	Completeness (recall)	CAMI_MED_S001	0.9433962264150944
Metaphyler	family	True positives	CAMI_MED_S001	50.0
Metaphyler	order	F1 score	CAMI_MED_S001	0.46774193548387094
Metaphyler	order	False negatives	CAMI_MED_S001	0.0
Metaphyler	order	False positives	CAMI_MED_S001	66.0
Metaphyler	order	Jaccard index	CAMI_MED_S001	0.30526315789473685
Metaphyler	order	Taxon counts	CAMI_MED_S001	95.0
Metaphyler	order	Purity (precision)	CAMI_MED_S001	0.30526315789473685
Metaphyler	order	Completeness (recall)	CAMI_MED_S001	1.0
Metaphyler	order	True positives	CAMI_MED_S001	29.0
Metaphyler	class	L1 norm error	CAMI_MED_S001	0.13810527922297425
Metaphyler	family	L1 norm error	CAMI_MED_S001	0.5050638711709157
Metaphyler	genus	L1 norm error	CAMI_MED_S001	1.3803708666245555
Metaphyler	order	L1 norm error	CAMI_MED_S001	0.18689251538963306
Metaphyler	phylum	L1 norm error	CAMI_MED_S001	0.12957745658205488
Metaphyler	species	L1 norm error	CAMI_MED_S001	1.8733026642845614
Metaphyler	superkingdom	L1 norm error	CAMI_MED_S001	0.7134586056538523
Metaphyler	na	Weighted UniFrac error	CAMI_MED_S001	10.103722118759865
Metaphyler	na	Unweighted UniFrac error	CAMI_MED_S001	12374.702531092058
mOTU	class	Bray-Curtis distance	CAMI_MED_S001	0.16206692368110165
mOTU	family	Bray-Curtis distance	CAMI_MED_S001	0.6508899640869706
mOTU	genus	Bray-Curtis distance	CAMI_MED_S001	0.7223555633262853
mOTU	order	Bray-Curtis distance	CAMI_MED_S001	0.2932961533581001
mOTU	phylum	Bray-Curtis distance	CAMI_MED_S001	0.12287001734221281
mOTU	species	Bray-Curtis distance	CAMI_MED_S001	0.9149799100198206
mOTU	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.3567293028269263
mOTU	superkingdom	Shannon diversity	CAMI_MED_S001	0.04925864076630262
mOTU	superkingdom	Shannon equitability	CAMI_MED_S001	0.07106519675447572
mOTU	phylum	Shannon diversity	CAMI_MED_S001	0.934839275437084
mOTU	phylum	Shannon equitability	CAMI_MED_S001	0.5808483000274556
mOTU	class	Shannon diversity	CAMI_MED_S001	1.2553291680791763
mOTU	class	Shannon equitability	CAMI_MED_S001	0.5451825306689859
mOTU	order	Shannon diversity	CAMI_MED_S001	1.8084759620839217
mOTU	order	Shannon equitability	CAMI_MED_S001	0.5850699203820614
mOTU	family	Shannon diversity	CAMI_MED_S001	2.0069676469244317
mOTU	family	Shannon equitability	CAMI_MED_S001	0.4963992573854646
mOTU	genus	Shannon diversity	CAMI_MED_S001	2.2803663182322094
mOTU	genus	Shannon equitability	CAMI_MED_S001	0.4814760916543143
mOTU	species	Shannon diversity	CAMI_MED_S001	2.4751962106138246
mOTU	species	Shannon equitability	CAMI_MED_S001	0.4680543165175122
mOTU	species	F1 score	CAMI_MED_S001	0.10370370370370371
mOTU	species	False negatives	CAMI_MED_S001	58.0
mOTU	species	False positives	CAMI_MED_S001	184.0
mOTU	species	Jaccard index	CAMI_MED_S001	0.0546875
mOTU	species	Taxon counts	CAMI_MED_S001	198.0
mOTU	species	Purity (precision)	CAMI_MED_S001	0.0707070707070707
mOTU	species	Completeness (recall)	CAMI_MED_S001	0.19444444444444445
mOTU	species	True positives	CAMI_MED_S001	14.0
mOTU	genus	F1 score	CAMI_MED_S001	0.3243243243243243
mOTU	genus	False negatives	CAMI_MED_S001	41.0
mOTU	genus	False positives	CAMI_MED_S001	84.0
mOTU	genus	Jaccard index	CAMI_MED_S001	0.1935483870967742
mOTU	genus	Taxon counts	CAMI_MED_S001	114.0
mOTU	genus	Purity (precision)	CAMI_MED_S001	0.2631578947368421
mOTU	genus	Completeness (recall)	CAMI_MED_S001	0.4225352112676056
mOTU	genus	True positives	CAMI_MED_S001	30.0
mOTU	phylum	F1 score	CAMI_MED_S001	0.9090909090909091
mOTU	phylum	False negatives	CAMI_MED_S001	1.0
mOTU	phylum	False positives	CAMI_MED_S001	0.0
mOTU	phylum	Jaccard index	CAMI_MED_S001	0.8333333333333334
mOTU	phylum	Taxon counts	CAMI_MED_S001	5.0
mOTU	phylum	Purity (precision)	CAMI_MED_S001	1.0
mOTU	phylum	Completeness (recall)	CAMI_MED_S001	0.8333333333333334
mOTU	phylum	True positives	CAMI_MED_S001	5.0
mOTU	class	F1 score	CAMI_MED_S001	0.8
mOTU	class	False negatives	CAMI_MED_S001	5.0
mOTU	class	False positives	CAMI_MED_S001	0.0
mOTU	class	Jaccard index	CAMI_MED_S001	0.6666666666666666
mOTU	class	Taxon counts	CAMI_MED_S001	10.0
mOTU	class	Purity (precision)	CAMI_MED_S001	1.0
mOTU	class	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
mOTU	class	True positives	CAMI_MED_S001	10.0
mOTU	strain	False negatives	CAMI_MED_S001	232.0
mOTU	strain	False positives	CAMI_MED_S001	0.0
mOTU	strain	Jaccard index	CAMI_MED_S001	0.0
mOTU	strain	Taxon counts	CAMI_MED_S001	0.0
mOTU	strain	Purity (precision)	CAMI_MED_S001	0.0
mOTU	strain	Completeness (recall)	CAMI_MED_S001	0.0
mOTU	strain	True positives	CAMI_MED_S001	0.0
mOTU	superkingdom	F1 score	CAMI_MED_S001	0.8
mOTU	superkingdom	False negatives	CAMI_MED_S001	1.0
mOTU	superkingdom	False positives	CAMI_MED_S001	0.0
mOTU	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
mOTU	superkingdom	Taxon counts	CAMI_MED_S001	2.0
mOTU	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
mOTU	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
mOTU	superkingdom	True positives	CAMI_MED_S001	2.0
mOTU	family	F1 score	CAMI_MED_S001	0.6545454545454544
mOTU	family	False negatives	CAMI_MED_S001	17.0
mOTU	family	False positives	CAMI_MED_S001	21.0
mOTU	family	Jaccard index	CAMI_MED_S001	0.4864864864864865
mOTU	family	Taxon counts	CAMI_MED_S001	57.0
mOTU	family	Purity (precision)	CAMI_MED_S001	0.631578947368421
mOTU	family	Completeness (recall)	CAMI_MED_S001	0.6792452830188679
mOTU	family	True positives	CAMI_MED_S001	36.0
mOTU	order	F1 score	CAMI_MED_S001	0.7843137254901961
mOTU	order	False negatives	CAMI_MED_S001	9.0
mOTU	order	False positives	CAMI_MED_S001	2.0
mOTU	order	Jaccard index	CAMI_MED_S001	0.6451612903225806
mOTU	order	Taxon counts	CAMI_MED_S001	22.0
mOTU	order	Purity (precision)	CAMI_MED_S001	0.9090909090909091
mOTU	order	Completeness (recall)	CAMI_MED_S001	0.6896551724137931
mOTU	order	True positives	CAMI_MED_S001	20.0
mOTU	class	L1 norm error	CAMI_MED_S001	0.3241338473622033
mOTU	family	L1 norm error	CAMI_MED_S001	1.3017799281739406
mOTU	genus	L1 norm error	CAMI_MED_S001	1.4447111266525703
mOTU	order	L1 norm error	CAMI_MED_S001	0.5865923067162002
mOTU	phylum	L1 norm error	CAMI_MED_S001	0.24574003468442562
mOTU	species	L1 norm error	CAMI_MED_S001	1.8299598200396414
mOTU	superkingdom	L1 norm error	CAMI_MED_S001	0.7134586056538526
mOTU	na	Weighted UniFrac error	CAMI_MED_S001	11.113832141066585
mOTU	na	Unweighted UniFrac error	CAMI_MED_S001	3287.5803456119447
Quickr	class	Bray-Curtis distance	CAMI_MED_S001	0.23275196729023953
Quickr	family	Bray-Curtis distance	CAMI_MED_S001	0.5458464648198925
Quickr	genus	Bray-Curtis distance	CAMI_MED_S001	0.8251782851768982
Quickr	order	Bray-Curtis distance	CAMI_MED_S001	0.31727915712549454
Quickr	phylum	Bray-Curtis distance	CAMI_MED_S001	0.1513641314824938
Quickr	species	Bray-Curtis distance	CAMI_MED_S001	0.963554984903658
Quickr	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.35672930282692616
Quickr	superkingdom	Shannon diversity	CAMI_MED_S001	0.19955049630883018
Quickr	superkingdom	Shannon equitability	CAMI_MED_S001	0.18163868943315115
Quickr	phylum	Shannon diversity	CAMI_MED_S001	1.6748292224784282
Quickr	phylum	Shannon equitability	CAMI_MED_S001	0.471073209573975
Quickr	class	Shannon diversity	CAMI_MED_S001	2.294436716713471
Quickr	class	Shannon equitability	CAMI_MED_S001	0.589553612695673
Quickr	order	Shannon diversity	CAMI_MED_S001	3.2622301041706474
Quickr	order	Shannon equitability	CAMI_MED_S001	0.70685696988113
Quickr	family	Shannon diversity	CAMI_MED_S001	4.410267822497985
Quickr	family	Shannon equitability	CAMI_MED_S001	0.8331785091797604
Quickr	genus	Shannon diversity	CAMI_MED_S001	5.4377447479019505
Quickr	genus	Shannon equitability	CAMI_MED_S001	0.8655704966027868
Quickr	species	Shannon diversity	CAMI_MED_S001	6.061580942788785
Quickr	species	Shannon equitability	CAMI_MED_S001	0.8948007985085942
Quickr	species	F1 score	CAMI_MED_S001	0.0337909186906019
Quickr	species	False negatives	CAMI_MED_S001	56.0
Quickr	species	False positives	CAMI_MED_S001	859.0
Quickr	species	Jaccard index	CAMI_MED_S001	0.017185821697099892
Quickr	species	Taxon counts	CAMI_MED_S001	875.0
Quickr	species	Purity (precision)	CAMI_MED_S001	0.018285714285714287
Quickr	species	Completeness (recall)	CAMI_MED_S001	0.2222222222222222
Quickr	species	True positives	CAMI_MED_S001	16.0
Quickr	genus	F1 score	CAMI_MED_S001	0.13861386138613863
Quickr	genus	False negatives	CAMI_MED_S001	29.0
Quickr	genus	False positives	CAMI_MED_S001	493.0
Quickr	genus	Jaccard index	CAMI_MED_S001	0.07446808510638298
Quickr	genus	Taxon counts	CAMI_MED_S001	535.0
Quickr	genus	Purity (precision)	CAMI_MED_S001	0.07850467289719626
Quickr	genus	Completeness (recall)	CAMI_MED_S001	0.5915492957746479
Quickr	genus	True positives	CAMI_MED_S001	42.0
Quickr	phylum	F1 score	CAMI_MED_S001	0.2926829268292683
Quickr	phylum	False negatives	CAMI_MED_S001	0.0
Quickr	phylum	False positives	CAMI_MED_S001	29.0
Quickr	phylum	Jaccard index	CAMI_MED_S001	0.17142857142857143
Quickr	phylum	Taxon counts	CAMI_MED_S001	35.0
Quickr	phylum	Purity (precision)	CAMI_MED_S001	0.17142857142857143
Quickr	phylum	Completeness (recall)	CAMI_MED_S001	1.0
Quickr	phylum	True positives	CAMI_MED_S001	6.0
Quickr	class	F1 score	CAMI_MED_S001	0.43749999999999994
Quickr	class	False negatives	CAMI_MED_S001	1.0
Quickr	class	False positives	CAMI_MED_S001	35.0
Quickr	class	Jaccard index	CAMI_MED_S001	0.28
Quickr	class	Taxon counts	CAMI_MED_S001	49.0
Quickr	class	Purity (precision)	CAMI_MED_S001	0.2857142857142857
Quickr	class	Completeness (recall)	CAMI_MED_S001	0.9333333333333333
Quickr	class	True positives	CAMI_MED_S001	14.0
Quickr	strain	False negatives	CAMI_MED_S001	232.0
Quickr	strain	False positives	CAMI_MED_S001	0.0
Quickr	strain	Jaccard index	CAMI_MED_S001	0.0
Quickr	strain	Taxon counts	CAMI_MED_S001	0.0
Quickr	strain	Purity (precision)	CAMI_MED_S001	0.0
Quickr	strain	Completeness (recall)	CAMI_MED_S001	0.0
Quickr	strain	True positives	CAMI_MED_S001	0.0
Quickr	superkingdom	F1 score	CAMI_MED_S001	0.6666666666666666
Quickr	superkingdom	False negatives	CAMI_MED_S001	1.0
Quickr	superkingdom	False positives	CAMI_MED_S001	1.0
Quickr	superkingdom	Jaccard index	CAMI_MED_S001	0.5
Quickr	superkingdom	Taxon counts	CAMI_MED_S001	3.0
Quickr	superkingdom	Purity (precision)	CAMI_MED_S001	0.6666666666666666
Quickr	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
Quickr	superkingdom	True positives	CAMI_MED_S001	2.0
Quickr	family	F1 score	CAMI_MED_S001	0.38095238095238093
Quickr	family	False negatives	CAMI_MED_S001	5.0
Quickr	family	False positives	CAMI_MED_S001	151.0
Quickr	family	Jaccard index	CAMI_MED_S001	0.23529411764705882
Quickr	family	Taxon counts	CAMI_MED_S001	199.0
Quickr	family	Purity (precision)	CAMI_MED_S001	0.24120603015075376
Quickr	family	Completeness (recall)	CAMI_MED_S001	0.9056603773584906
Quickr	family	True positives	CAMI_MED_S001	48.0
Quickr	order	F1 score	CAMI_MED_S001	0.41538461538461535
Quickr	order	False negatives	CAMI_MED_S001	2.0
Quickr	order	False positives	CAMI_MED_S001	74.0
Quickr	order	Jaccard index	CAMI_MED_S001	0.2621359223300971
Quickr	order	Taxon counts	CAMI_MED_S001	101.0
Quickr	order	Purity (precision)	CAMI_MED_S001	0.26732673267326734
Quickr	order	Completeness (recall)	CAMI_MED_S001	0.9310344827586207
Quickr	order	True positives	CAMI_MED_S001	27.0
Quickr	class	L1 norm error	CAMI_MED_S001	0.46550393458047906
Quickr	family	L1 norm error	CAMI_MED_S001	1.0916929296397848
Quickr	genus	L1 norm error	CAMI_MED_S001	1.6503565703537975
Quickr	order	L1 norm error	CAMI_MED_S001	0.634558314250989
Quickr	phylum	L1 norm error	CAMI_MED_S001	0.30272826296498767
Quickr	species	L1 norm error	CAMI_MED_S001	1.9271099698073155
Quickr	superkingdom	L1 norm error	CAMI_MED_S001	0.7134586056538523
Quickr	na	Weighted UniFrac error	CAMI_MED_S001	9.997834570310141
Quickr	na	Unweighted UniFrac error	CAMI_MED_S001	10315.758267393294
Taxy-Pro1	class	Bray-Curtis distance	CAMI_MED_S001	0.10227587812260662
Taxy-Pro1	family	Bray-Curtis distance	CAMI_MED_S001	0.512335365123622
Taxy-Pro1	genus	Bray-Curtis distance	CAMI_MED_S001	0.7639784489206928
Taxy-Pro1	order	Bray-Curtis distance	CAMI_MED_S001	0.21722133170471106
Taxy-Pro1	phylum	Bray-Curtis distance	CAMI_MED_S001	0.09550042544200617
Taxy-Pro1	species	Bray-Curtis distance	CAMI_MED_S001	0.9233873873675985
Taxy-Pro1	strain	Bray-Curtis distance	CAMI_MED_S001	1.0
Taxy-Pro1	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.3572057089677155
Taxy-Pro1	superkingdom	Shannon diversity	CAMI_MED_S001	0.006814246061783516
Taxy-Pro1	superkingdom	Shannon equitability	CAMI_MED_S001	0.009830879000732227
Taxy-Pro1	phylum	Shannon diversity	CAMI_MED_S001	1.0005167335313734
Taxy-Pro1	phylum	Shannon equitability	CAMI_MED_S001	0.3190937902064946
Taxy-Pro1	class	Shannon diversity	CAMI_MED_S001	1.62158085582996
Taxy-Pro1	class	Shannon equitability	CAMI_MED_S001	0.45251075372538335
Taxy-Pro1	order	Shannon diversity	CAMI_MED_S001	2.432243246434052
Taxy-Pro1	order	Shannon equitability	CAMI_MED_S001	0.5566477341206373
Taxy-Pro1	family	Shannon diversity	CAMI_MED_S001	3.4573324901054425
Taxy-Pro1	family	Shannon equitability	CAMI_MED_S001	0.6747378599855197
Taxy-Pro1	genus	Shannon diversity	CAMI_MED_S001	4.081788409851383
Taxy-Pro1	genus	Shannon equitability	CAMI_MED_S001	0.7042352898075215
Taxy-Pro1	species	Shannon diversity	CAMI_MED_S001	4.15826468873645
Taxy-Pro1	species	Shannon equitability	CAMI_MED_S001	0.6884253872560692
Taxy-Pro1	strain	Shannon diversity	CAMI_MED_S001	4.625949111057913
Taxy-Pro1	strain	Shannon equitability	CAMI_MED_S001	0.7256362511201412
Taxy-Pro1	species	F1 score	CAMI_MED_S001	0.028455284552845527
Taxy-Pro1	species	False negatives	CAMI_MED_S001	65.0
Taxy-Pro1	species	False positives	CAMI_MED_S001	413.0
Taxy-Pro1	species	Jaccard index	CAMI_MED_S001	0.01443298969072165
Taxy-Pro1	species	Taxon counts	CAMI_MED_S001	420.0
Taxy-Pro1	species	Purity (precision)	CAMI_MED_S001	0.016666666666666666
Taxy-Pro1	species	Completeness (recall)	CAMI_MED_S001	0.09722222222222222
Taxy-Pro1	species	True positives	CAMI_MED_S001	7.0
Taxy-Pro1	genus	F1 score	CAMI_MED_S001	0.125
Taxy-Pro1	genus	False negatives	CAMI_MED_S001	46.0
Taxy-Pro1	genus	False positives	CAMI_MED_S001	304.0
Taxy-Pro1	genus	Jaccard index	CAMI_MED_S001	0.06666666666666667
Taxy-Pro1	genus	Taxon counts	CAMI_MED_S001	329.0
Taxy-Pro1	genus	Purity (precision)	CAMI_MED_S001	0.07598784194528875
Taxy-Pro1	genus	Completeness (recall)	CAMI_MED_S001	0.352112676056338
Taxy-Pro1	genus	True positives	CAMI_MED_S001	25.0
Taxy-Pro1	phylum	F1 score	CAMI_MED_S001	0.41379310344827586
Taxy-Pro1	phylum	False negatives	CAMI_MED_S001	0.0
Taxy-Pro1	phylum	False positives	CAMI_MED_S001	17.0
Taxy-Pro1	phylum	Jaccard index	CAMI_MED_S001	0.2608695652173913
Taxy-Pro1	phylum	Taxon counts	CAMI_MED_S001	23.0
Taxy-Pro1	phylum	Purity (precision)	CAMI_MED_S001	0.2608695652173913
Taxy-Pro1	phylum	Completeness (recall)	CAMI_MED_S001	1.0
Taxy-Pro1	phylum	True positives	CAMI_MED_S001	6.0
Taxy-Pro1	class	F1 score	CAMI_MED_S001	0.5882352941176471
Taxy-Pro1	class	False negatives	CAMI_MED_S001	0.0
Taxy-Pro1	class	False positives	CAMI_MED_S001	21.0
Taxy-Pro1	class	Jaccard index	CAMI_MED_S001	0.4166666666666667
Taxy-Pro1	class	Taxon counts	CAMI_MED_S001	36.0
Taxy-Pro1	class	Purity (precision)	CAMI_MED_S001	0.4166666666666667
Taxy-Pro1	class	Completeness (recall)	CAMI_MED_S001	1.0
Taxy-Pro1	class	True positives	CAMI_MED_S001	15.0
Taxy-Pro1	strain	False negatives	CAMI_MED_S001	232.0
Taxy-Pro1	strain	False positives	CAMI_MED_S001	587.0
Taxy-Pro1	strain	Jaccard index	CAMI_MED_S001	0.0
Taxy-Pro1	strain	Taxon counts	CAMI_MED_S001	587.0
Taxy-Pro1	strain	Purity (precision)	CAMI_MED_S001	0.0
Taxy-Pro1	strain	Completeness (recall)	CAMI_MED_S001	0.0
Taxy-Pro1	strain	True positives	CAMI_MED_S001	0.0
Taxy-Pro1	superkingdom	F1 score	CAMI_MED_S001	0.8
Taxy-Pro1	superkingdom	False negatives	CAMI_MED_S001	1.0
Taxy-Pro1	superkingdom	False positives	CAMI_MED_S001	0.0
Taxy-Pro1	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
Taxy-Pro1	superkingdom	Taxon counts	CAMI_MED_S001	2.0
Taxy-Pro1	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Taxy-Pro1	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
Taxy-Pro1	superkingdom	True positives	CAMI_MED_S001	2.0
Taxy-Pro1	family	F1 score	CAMI_MED_S001	0.42533936651583715
Taxy-Pro1	family	False negatives	CAMI_MED_S001	6.0
Taxy-Pro1	family	False positives	CAMI_MED_S001	121.0
Taxy-Pro1	family	Jaccard index	CAMI_MED_S001	0.27011494252873564
Taxy-Pro1	family	Taxon counts	CAMI_MED_S001	168.0
Taxy-Pro1	family	Purity (precision)	CAMI_MED_S001	0.27976190476190477
Taxy-Pro1	family	Completeness (recall)	CAMI_MED_S001	0.8867924528301887
Taxy-Pro1	family	True positives	CAMI_MED_S001	47.0
Taxy-Pro1	order	F1 score	CAMI_MED_S001	0.5185185185185186
Taxy-Pro1	order	False negatives	CAMI_MED_S001	1.0
Taxy-Pro1	order	False positives	CAMI_MED_S001	51.0
Taxy-Pro1	order	Jaccard index	CAMI_MED_S001	0.35
Taxy-Pro1	order	Taxon counts	CAMI_MED_S001	79.0
Taxy-Pro1	order	Purity (precision)	CAMI_MED_S001	0.35443037974683544
Taxy-Pro1	order	Completeness (recall)	CAMI_MED_S001	0.9655172413793104
Taxy-Pro1	order	True positives	CAMI_MED_S001	28.0
Taxy-Pro1	class	L1 norm error	CAMI_MED_S001	0.20455175624521324
Taxy-Pro1	family	L1 norm error	CAMI_MED_S001	1.0246707302472442
Taxy-Pro1	genus	L1 norm error	CAMI_MED_S001	1.5279568978413847
Taxy-Pro1	order	L1 norm error	CAMI_MED_S001	0.4344426634094221
Taxy-Pro1	phylum	L1 norm error	CAMI_MED_S001	0.19100085088401234
Taxy-Pro1	species	L1 norm error	CAMI_MED_S001	1.846774774735199
Taxy-Pro1	strain	L1 norm error	CAMI_MED_S001	1.9999999999999987
Taxy-Pro1	superkingdom	L1 norm error	CAMI_MED_S001	0.7144114179354308
Taxy-Pro1	na	Weighted UniFrac error	CAMI_MED_S001	11.06161394423546
Taxy-Pro1	na	Unweighted UniFrac error	CAMI_MED_S001	8640.994830083566
Taxy-Pro2	class	Bray-Curtis distance	CAMI_MED_S001	0.10222794995451763
Taxy-Pro2	family	Bray-Curtis distance	CAMI_MED_S001	0.521556296353968
Taxy-Pro2	genus	Bray-Curtis distance	CAMI_MED_S001	0.7693658453036281
Taxy-Pro2	order	Bray-Curtis distance	CAMI_MED_S001	0.21812966257958416
Taxy-Pro2	phylum	Bray-Curtis distance	CAMI_MED_S001	0.09507662109304611
Taxy-Pro2	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.35722391926284486
Taxy-Pro2	superkingdom	Shannon diversity	CAMI_MED_S001	0.006685174316558374
Taxy-Pro2	superkingdom	Shannon equitability	CAMI_MED_S001	0.00964466783397703
Taxy-Pro2	phylum	Shannon diversity	CAMI_MED_S001	1.006647860653959
Taxy-Pro2	phylum	Shannon equitability	CAMI_MED_S001	0.2904571752973902
Taxy-Pro2	class	Shannon diversity	CAMI_MED_S001	1.6306919461183869
Taxy-Pro2	class	Shannon equitability	CAMI_MED_S001	0.4212367018719986
Taxy-Pro2	order	Shannon diversity	CAMI_MED_S001	2.4613911411223013
Taxy-Pro2	order	Shannon equitability	CAMI_MED_S001	0.5299707097387838
Taxy-Pro2	family	Shannon diversity	CAMI_MED_S001	3.5143513647115174
Taxy-Pro2	family	Shannon equitability	CAMI_MED_S001	0.6578306783067729
Taxy-Pro2	genus	Shannon diversity	CAMI_MED_S001	4.230278968389603
Taxy-Pro2	genus	Shannon equitability	CAMI_MED_S001	0.6826946037348153
Taxy-Pro2	species	False negatives	CAMI_MED_S001	72.0
Taxy-Pro2	species	False positives	CAMI_MED_S001	0.0
Taxy-Pro2	species	Jaccard index	CAMI_MED_S001	0.0
Taxy-Pro2	species	Taxon counts	CAMI_MED_S001	0.0
Taxy-Pro2	species	Purity (precision)	CAMI_MED_S001	0.0
Taxy-Pro2	species	Completeness (recall)	CAMI_MED_S001	0.0
Taxy-Pro2	species	True positives	CAMI_MED_S001	0.0
Taxy-Pro2	genus	F1 score	CAMI_MED_S001	0.10320284697508897
Taxy-Pro2	genus	False negatives	CAMI_MED_S001	42.0
Taxy-Pro2	genus	False positives	CAMI_MED_S001	462.0
Taxy-Pro2	genus	Jaccard index	CAMI_MED_S001	0.054409005628517824
Taxy-Pro2	genus	Taxon counts	CAMI_MED_S001	491.0
Taxy-Pro2	genus	Purity (precision)	CAMI_MED_S001	0.059063136456211814
Taxy-Pro2	genus	Completeness (recall)	CAMI_MED_S001	0.4084507042253521
Taxy-Pro2	genus	True positives	CAMI_MED_S001	29.0
Taxy-Pro2	phylum	F1 score	CAMI_MED_S001	0.3157894736842105
Taxy-Pro2	phylum	False negatives	CAMI_MED_S001	0.0
Taxy-Pro2	phylum	False positives	CAMI_MED_S001	26.0
Taxy-Pro2	phylum	Jaccard index	CAMI_MED_S001	0.1875
Taxy-Pro2	phylum	Taxon counts	CAMI_MED_S001	32.0
Taxy-Pro2	phylum	Purity (precision)	CAMI_MED_S001	0.1875
Taxy-Pro2	phylum	Completeness (recall)	CAMI_MED_S001	1.0
Taxy-Pro2	phylum	True positives	CAMI_MED_S001	6.0
Taxy-Pro2	class	F1 score	CAMI_MED_S001	0.47619047619047616
Taxy-Pro2	class	False negatives	CAMI_MED_S001	0.0
Taxy-Pro2	class	False positives	CAMI_MED_S001	33.0
Taxy-Pro2	class	Jaccard index	CAMI_MED_S001	0.3125
Taxy-Pro2	class	Taxon counts	CAMI_MED_S001	48.0
Taxy-Pro2	class	Purity (precision)	CAMI_MED_S001	0.3125
Taxy-Pro2	class	Completeness (recall)	CAMI_MED_S001	1.0
Taxy-Pro2	class	True positives	CAMI_MED_S001	15.0
Taxy-Pro2	strain	False negatives	CAMI_MED_S001	232.0
Taxy-Pro2	strain	False positives	CAMI_MED_S001	0.0
Taxy-Pro2	strain	Jaccard index	CAMI_MED_S001	0.0
Taxy-Pro2	strain	Taxon counts	CAMI_MED_S001	0.0
Taxy-Pro2	strain	Purity (precision)	CAMI_MED_S001	0.0
Taxy-Pro2	strain	Completeness (recall)	CAMI_MED_S001	0.0
Taxy-Pro2	strain	True positives	CAMI_MED_S001	0.0
Taxy-Pro2	superkingdom	F1 score	CAMI_MED_S001	0.8
Taxy-Pro2	superkingdom	False negatives	CAMI_MED_S001	1.0
Taxy-Pro2	superkingdom	False positives	CAMI_MED_S001	0.0
Taxy-Pro2	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
Taxy-Pro2	superkingdom	Taxon counts	CAMI_MED_S001	2.0
Taxy-Pro2	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Taxy-Pro2	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
Taxy-Pro2	superkingdom	True positives	CAMI_MED_S001	2.0
Taxy-Pro2	family	F1 score	CAMI_MED_S001	0.366412213740458
